uri,genre_id
spotify:artist:1Yox196W7bzVNZI7RBaPnf,hard rock
spotify:artist:1Yox196W7bzVNZI7RBaPnf,alternative metal
spotify:artist:1Yox196W7bzVNZI7RBaPnf,metal
spotify:artist:1Yox196W7bzVNZI7RBaPnf,old school thrash
spotify:artist:1Yox196W7bzVNZI7RBaPnf,thrash metal
spotify:artist:1Yox196W7bzVNZI7RBaPnf,melodic thrash
spotify:artist:1Yox196W7bzVNZI7RBaPnf,speed metal
spotify:artist:64mPnRMMeudAet0E62ypkx,alternative rock
spotify:artist:64mPnRMMeudAet0E62ypkx,alternative metal
spotify:artist:64mPnRMMeudAet0E62ypkx,funk metal
spotify:artist:64mPnRMMeudAet0E62ypkx,nu metal
spotify:artist:64mPnRMMeudAet0E62ypkx,funk rock
spotify:artist:64mPnRMMeudAet0E62ypkx,grunge
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,rock
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,classic rock
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,singer-songwriter
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,glam rock
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,permanent wave
spotify:artist:1lYT0A0LV5DUfxr6doRP3d,dance rock
spotify:artist:1lYT0A0LV5DUfxr6doRP3d,britpop
spotify:artist:1lYT0A0LV5DUfxr6doRP3d,madchester
spotify:artist:5G6M0zMrYh1mOMVzp7E0OW,power pop
spotify:artist:5G6M0zMrYh1mOMVzp7E0OW,underground power pop
spotify:artist:2P560DaOMNDUACoH8ZhOCR,new romantic
spotify:artist:2P560DaOMNDUACoH8ZhOCR,new wave
spotify:artist:2P560DaOMNDUACoH8ZhOCR,punk
spotify:artist:2P560DaOMNDUACoH8ZhOCR,mod revival
spotify:artist:4vs7NIU7kZc2Efh6yOGKEZ,symphonic rock
spotify:artist:4vs7NIU7kZc2Efh6yOGKEZ,progressive rock
spotify:artist:4vs7NIU7kZc2Efh6yOGKEZ,instrumental rock
spotify:artist:4apX9tIeHb85yPyy4F6FJG,disco
spotify:artist:4apX9tIeHb85yPyy4F6FJG,funk rock
spotify:artist:0fAEWMlRd4yiJBT2usaqqc,aesthetic rap
spotify:artist:4jtsFTEnLnF4zDZaBWrH6L,aesthetic rap
spotify:artist:2urobxol2zYHXOUJXDh8n4,aesthetic rap
spotify:artist:0Uo6kyjrbQoZBlcXsMb8Vm,atl hip hop
spotify:artist:0Uo6kyjrbQoZBlcXsMb8Vm,dirty south rap
spotify:artist:0Uo6kyjrbQoZBlcXsMb8Vm,old school atlanta hip hop
spotify:artist:3IvnJDS7SNCDivxi0xkiSK,aesthetic rap
spotify:artist:3IvnJDS7SNCDivxi0xkiSK,lo-fi chill
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,new wave pop
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,mellow gold
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,soft rock
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,album rock
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,yacht rock
spotify:artist:357dDcxIE2hkKGn03PClIF,meme rap
spotify:artist:5qOORCmdl34SsKnB8o4aaF,aesthetic rap
spotify:artist:0grdhNhiRLFBaFVyybqsj6,new wave pop
spotify:artist:0grdhNhiRLFBaFVyybqsj6,soft rock
spotify:artist:5zSsOI94iIVTtXaB4ora8R,dark trap
spotify:artist:5zSsOI94iIVTtXaB4ora8R,aesthetic rap
spotify:artist:48ObYO3GM7R76nRcfyvnM9,chicago rap
spotify:artist:48ObYO3GM7R76nRcfyvnM9,chicago bop
spotify:artist:48ObYO3GM7R76nRcfyvnM9,trap queen
spotify:artist:48ObYO3GM7R76nRcfyvnM9,drill
spotify:artist:74PEUb9Hxn7dY8jjgnQvSw,trap queen
spotify:artist:3M6DDMNuxoccVfUSPgbupI,dutch edm
spotify:artist:3M6DDMNuxoccVfUSPgbupI,future house
spotify:artist:4szhr7vkREIJ7DlW49pF5d,modern indie pop
spotify:artist:78ZgfyDjF59qBIWrGHRdme,algorave
spotify:artist:7b6l5JehVDc5Wb7L8iPvJN,uk pop
spotify:artist:0xBBjvYwXtW0k90kDx9JLs,chill breakcore
spotify:artist:2Z5jvAA3r5Sjn4CnlI1mT4,chill breakcore
spotify:artist:2Z5jvAA3r5Sjn4CnlI1mT4,mashcore
spotify:artist:2E701AAAlg7LthbISEZv0N,glitchbreak
spotify:artist:30qGwXnygZNCzxjN7QsIR0,glitch pop
spotify:artist:7LCDnUQYE07fnKbo46SVLB,proto-hyperpop
spotify:artist:2soiLmeGhmq9uQ9fqZm3KA,hyperpop
spotify:artist:2soiLmeGhmq9uQ9fqZm3KA,glitchcore
spotify:artist:540RtWfpQokIlaRgMDjU9v,neo grime
spotify:artist:53RaPTbZOx2mBoZD6LLWIv,new wave pop
spotify:artist:53RaPTbZOx2mBoZD6LLWIv,classic canadian rock
spotify:artist:1bPxKZtCdjB1aj1csBJpdS,chicago rap
spotify:artist:1bPxKZtCdjB1aj1csBJpdS,chicago bop
spotify:artist:1bPxKZtCdjB1aj1csBJpdS,chicago drill
spotify:artist:1bPxKZtCdjB1aj1csBJpdS,drill
spotify:artist:2y9j8qUwBMGPYPQJJxmYzD,alt z
spotify:artist:2Tw3Czv2kxEz8h3RILbzjT,finnish edm
spotify:artist:4o5VpOIpQtpayG0gbDaNzO,german dance
spotify:artist:5WClIOxkXF0aG93CLEC96i,sky room
spotify:artist:5cuIDrzlgb5jGwLlRWYnAc,tropical house
spotify:artist:5cuIDrzlgb5jGwLlRWYnAc,swedish tropical house
spotify:artist:636Zdq45wjoYRFToU0t3Gb,indie poptimism
spotify:artist:0ADS8B9CUYtbFLvjT99Ktw,filter house
spotify:artist:0ADS8B9CUYtbFLvjT99Ktw,electrofox
spotify:artist:2QlwnS23KrBeshXFyK5U6M,pop dance
spotify:artist:2QlwnS23KrBeshXFyK5U6M,pop edm
spotify:artist:2QlwnS23KrBeshXFyK5U6M,deep tropical house
spotify:artist:7goPeDVc7xtbwlZOS13PXW,deep tropical house
spotify:artist:6nUOrgkHVLMY7Zoe3IXQhJ,tropical house
spotify:artist:6IPSnlQfZiEJxFG4oFAz7a,mexican rock
spotify:artist:6IPSnlQfZiEJxFG4oFAz7a,mexican indie
spotify:artist:2S0EVJD6SOdp3uHsSkZObE,austrian indie
spotify:artist:6lj6i8PhayEVpfml6GT2Se,italian techno
spotify:artist:2VXQid97MSwSzyhCzb1nUl,super eurobeat
spotify:artist:3BETdCqKlraxPwjzH4JUIB,deep tropical house
spotify:artist:1oCUBnT304Iyc95vKgjyj0,berlin minimal techno
spotify:artist:4lWJityOQkWcLFiboQBvBq,la pop
spotify:artist:05o1zW8b6PV6rEquXr74sB,swedish tropical house
spotify:artist:4KhILZAprQzOnHz65pUHzk,groove room
spotify:artist:6xF1vJVs8eJ04wVjW8zEa7,mexican edm
spotify:artist:2S0tj8IQ2ytFKa5HdCni57,norwegian house
spotify:artist:3zU1hJLF2O4pt5c3if4lQF,deep tropical house
spotify:artist:1COUGAw9dlMKl3pVimSvWA,deep tropical house
spotify:artist:5Hlywis1lsrKUDxoP0t4jL,groove room
spotify:artist:5Hlywis1lsrKUDxoP0t4jL,funky house
spotify:artist:3HsKy1APQXW0bCNcvEn2E1,groove room
spotify:artist:6QKeymKBlijyJhfOi1smqB,pop house
spotify:artist:283labP4pvBfnIeozzFzR3,german dance
spotify:artist:4BlBvAGQrqv3vWmx8GWTds,chill beats
spotify:artist:73OKr114KjbBWDamWRT8oA,groove room
spotify:artist:6Nxgeg0RW2lIaU35QlmJpo,vocal trance
spotify:artist:4iSv3eRHwrwQTYbRCXxmL3,south african pop
spotify:artist:4iSv3eRHwrwQTYbRCXxmL3,south african pop dance
spotify:artist:4iSv3eRHwrwQTYbRCXxmL3,cape town indie
spotify:artist:1XU5MjR4kex9BGyY4UMtta,mexican edm
spotify:artist:0JvtoI1m1MFbXukBpztHK8,deep tropical house
spotify:artist:31shErrQgVvu6r5rvF3unD,romanian electronic
spotify:artist:4cTCflyCVNpIaSlEyKweq0,groove room
spotify:artist:3oDoqNlsMAsVuOO7HYRrME,groove room
spotify:artist:78I7kZBeZ01Y1oy6MwyZtT,groove room
spotify:artist:7oquXRW3JH1hXFazYCS94P,groove room
spotify:artist:63mVEANeXk1p622Ejj9rBj,melodic house
spotify:artist:5OyOddK42Hm0pENFDWxn39,groove room
spotify:artist:41kcR4JVrpn1xifg8lM2Fu,groove room
spotify:artist:1RZqsmHhxF7c30VmrfbPPi,deep house
spotify:artist:1RZqsmHhxF7c30VmrfbPPi,funky tech house
spotify:artist:4KvIoQiPcOkNMzHfBGO5Oa,funky tech house
spotify:artist:2L97mCybXOpHYiBDt1gGLu,deep tropical house
spotify:artist:2L97mCybXOpHYiBDt1gGLu,swiss pop
spotify:artist:2ES0Mla48fTTfxdUMNskpF,azeri pop
spotify:artist:2kARXKmAASddORKnpXif8j,deep tropical house
spotify:artist:3ohcHMuUq1717s8AH17hfT,new americana
spotify:artist:3ohcHMuUq1717s8AH17hfT,alternative roots rock
spotify:artist:46xMgypLHP8GNsYME3vRnV,alternative roots rock
spotify:artist:0iOVhN3tnSvgDbcg25JoJb,soul
spotify:artist:0iOVhN3tnSvgDbcg25JoJb,vocal jazz
spotify:artist:0iOVhN3tnSvgDbcg25JoJb,jazz blues
spotify:artist:0iOVhN3tnSvgDbcg25JoJb,torch song
spotify:artist:0iOVhN3tnSvgDbcg25JoJb,soul blues
spotify:artist:0Nf8r7TPFiBZzDtNZghUOD,hands up
spotify:artist:2ekDIj3KffFf0VeDfyNdoK,hands up
spotify:artist:45aid2ljdzWaaCDaP4UA0b,hands up
spotify:artist:45aid2ljdzWaaCDaP4UA0b,remix product
spotify:artist:6U0uBUKWYZKZYFGL00hMsp,german dance
spotify:artist:6U0uBUKWYZKZYFGL00hMsp,eurodance
spotify:artist:6U0uBUKWYZKZYFGL00hMsp,bubble trance
spotify:artist:6U0uBUKWYZKZYFGL00hMsp,hands up
spotify:artist:02AfNHKlkhaU7geymsecab,shanty
spotify:artist:1IxQVSOg5GFGdGfL7zjpau,irish folk
spotify:artist:6wXjctGBzxkT0ghwfQ8FC0,celtic rock
spotify:artist:6wXjctGBzxkT0ghwfQ8FC0,irish folk
spotify:artist:6wXjctGBzxkT0ghwfQ8FC0,irish pub song
spotify:artist:6wXjctGBzxkT0ghwfQ8FC0,celtic
spotify:artist:6E9zde1CFsBtKI66OEHkk3,german rock
spotify:artist:6E9zde1CFsBtKI66OEHkk3,seemannslieder
spotify:artist:7f4ignuCJhLXfZ9giKT7rH,k-pop
spotify:artist:7f4ignuCJhLXfZ9giKT7rH,k-pop boy group
spotify:artist:5SyhqYagv3kA1s7xbI8QGi,hip pop
spotify:artist:18jU3Xd3mfQWY9KCRdq64N,g-house
spotify:artist:7pryKhNYemTWyd5gtHL1yf,dutch hip hop
spotify:artist:4NyAVAttRLmlUpV7HpgLfR,tropical house
spotify:artist:2EWsHDexsSInArfFkhA2i6,swedish hip hop
spotify:artist:2EWsHDexsSInArfFkhA2i6,swedish trap pop
spotify:artist:2EWsHDexsSInArfFkhA2i6,swedish reggae
spotify:artist:2EWsHDexsSInArfFkhA2i6,swedish trap
spotify:artist:2EWsHDexsSInArfFkhA2i6,swedish drill
spotify:artist:0aA1GTrIMutjIh4GlPPUVN,vapor soul
spotify:artist:7wy9Plp8SD5l3LDuJubTcv,danish pop
spotify:artist:7wy9Plp8SD5l3LDuJubTcv,danish hip hop
spotify:artist:1BMb6sQJVkmUyCuodmRs2g,quiet storm
spotify:artist:4kKaAWGdu6WW0W415RWaQA,latin hip hop
spotify:artist:4kKaAWGdu6WW0W415RWaQA,chicano rap
spotify:artist:4kKaAWGdu6WW0W415RWaQA,texas latin rap
spotify:artist:1DLsogyGi0pwPtwV78D8uZ,electro house
spotify:artist:1DLsogyGi0pwPtwV78D8uZ,brostep
spotify:artist:1DLsogyGi0pwPtwV78D8uZ,complextro
spotify:artist:3ZGgc6iTKy5XJVPwlxxfei,scandipop
spotify:artist:4WXIF211lYZfYEn0d13Ac0,singer-songwriter pop
spotify:artist:3QSQFmccmX81fWCUSPTS7y,pop
spotify:artist:3QSQFmccmX81fWCUSPTS7y,australian pop
spotify:artist:1pqYQmeqnqQU7X3DbuA7So,teen pop
spotify:artist:6L1XC7NrmgWRlwAeLJvVtA,australian pop
spotify:artist:6L1XC7NrmgWRlwAeLJvVtA,singer-songwriter pop
spotify:artist:5uvOG0MwnD2ANrxNBUPtNr,swedish hip hop
spotify:artist:5uvOG0MwnD2ANrxNBUPtNr,swedish trap pop
spotify:artist:5uvOG0MwnD2ANrxNBUPtNr,swedish gangsta rap
spotify:artist:5uvOG0MwnD2ANrxNBUPtNr,swedish trap
spotify:artist:5uvOG0MwnD2ANrxNBUPtNr,swedish drill
spotify:artist:0kKygNaCQjqVLrImIftRDJ,swedish hip hop
spotify:artist:0kKygNaCQjqVLrImIftRDJ,swedish trap pop
spotify:artist:0kKygNaCQjqVLrImIftRDJ,swedish gangsta rap
spotify:artist:0kKygNaCQjqVLrImIftRDJ,swedish trap
spotify:artist:54tAGj0D5DRj7wKZdgALnq,swedish trap pop
spotify:artist:3tNPDodRNuLdezJnTsYOqy,swedish hip hop
spotify:artist:3tNPDodRNuLdezJnTsYOqy,swedish trap pop
spotify:artist:3tNPDodRNuLdezJnTsYOqy,swedish gangsta rap
spotify:artist:3tNPDodRNuLdezJnTsYOqy,swedish trap
spotify:artist:3tNPDodRNuLdezJnTsYOqy,swedish drill
spotify:artist:2YHPVKeJcX02OyeNneU5v3,meme rap
spotify:artist:2YHPVKeJcX02OyeNneU5v3,aesthetic rap
spotify:artist:1ZaV7vibPmLl5OCje4RRgZ,tekk
spotify:artist:1ZaV7vibPmLl5OCje4RRgZ,partyschlager
spotify:artist:4TjXA854eWs8P5EBgCbQmv,russian gangster rap
spotify:artist:4TjXA854eWs8P5EBgCbQmv,russian hip hop
spotify:artist:4TjXA854eWs8P5EBgCbQmv,central asian hip hop
spotify:artist:4TjXA854eWs8P5EBgCbQmv,kazakh hip hop
spotify:artist:4TjXA854eWs8P5EBgCbQmv,kazakh pop
spotify:artist:2KoLmBXwsgMkfAvoPBlPmb,russian pop
spotify:artist:2KoLmBXwsgMkfAvoPBlPmb,russian hip hop
spotify:artist:0a3zDmrvmZcORfPeONPvfL,russian pop
spotify:artist:5u6VEc0OwUChkBhYfAcSWS,russian hip hop
spotify:artist:5u6VEc0OwUChkBhYfAcSWS,kazakh hip hop
spotify:artist:4Qdtzv8titXp66B9nwAstz,russian dance
spotify:artist:55VoFcN80nM1cY5ymAO7B0,russian gangster rap
spotify:artist:2FAoHAoNsFUBG5e0tsaa3F,russian pop
spotify:artist:2FAoHAoNsFUBG5e0tsaa3F,russian hip hop
spotify:artist:2RUW6D53228zMHAXjaQI8f,dancehall
spotify:artist:2RUW6D53228zMHAXjaQI8f,old school dancehall
spotify:artist:7fw0E8WHdG3r9SuPBcGmWk,conscious hip hop
spotify:artist:7fw0E8WHdG3r9SuPBcGmWk,alternative r&b
spotify:artist:7fw0E8WHdG3r9SuPBcGmWk,escape room
spotify:artist:7fw0E8WHdG3r9SuPBcGmWk,australian hip hop
spotify:artist:7fw0E8WHdG3r9SuPBcGmWk,zambian hip hop
spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,alternative r&b
spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,indie soul
spotify:artist:4rDcfb3TEWyx0BKdzKG24I,alternative r&b
spotify:artist:4rDcfb3TEWyx0BKdzKG24I,uk contemporary r&b
spotify:artist:0lEssBAxQl2In4RpaB1C2Y,east coast hip hop
spotify:artist:0lEssBAxQl2In4RpaB1C2Y,conscious hip hop
spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E,pop rap
spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E,underground hip hop
spotify:artist:3QTDHixorJelOLxoxcjqGx,alternative r&b
spotify:artist:3QTDHixorJelOLxoxcjqGx,la pop
spotify:artist:15LZyW96TXq91lUBjMHQok,cloud rap francais
spotify:artist:15LZyW96TXq91lUBjMHQok,rap calme
spotify:artist:3DEdNjxF3ea9taOMCXouZ6,chill drill
spotify:artist:1A9o3Ljt67pFZ89YtPPL5X,alternative r&b
spotify:artist:1A9o3Ljt67pFZ89YtPPL5X,swedish soul
spotify:artist:1A9o3Ljt67pFZ89YtPPL5X,scandinavian r&b
spotify:artist:4YUcg2ee9TxMNdjhAxzZBF,french hip hop
spotify:artist:4YUcg2ee9TxMNdjhAxzZBF,rap calme
spotify:artist:1Dy2JqZmbXPTvJdDOyytcP,uk alternative hip hop
spotify:artist:43JlwunhXm1oqdKyOa2Z9Y,alternative r&b
spotify:artist:43JlwunhXm1oqdKyOa2Z9Y,indie soul
spotify:artist:43JlwunhXm1oqdKyOa2Z9Y,shiver pop
spotify:artist:43JlwunhXm1oqdKyOa2Z9Y,australian r&b
spotify:artist:3Fl31gc0mEUC2H0JWL1vic,german hip hop
spotify:artist:6Lll1MPPak4m4vZKuJB264,indie garage rock
spotify:artist:6Lll1MPPak4m4vZKuJB264,norman ok indie
spotify:artist:6Lll1MPPak4m4vZKuJB264,tulsa indie
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,neo soul
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,alternative r&b
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,indie soul
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,soul
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,pop soul
spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt,british soul
spotify:artist:2rspptKP0lPBdlJJAJHqht,indie soul
spotify:artist:2rspptKP0lPBdlJJAJHqht,british jazz
spotify:artist:1HvH97rzvCH6lfnLlgyfke,australian hip hop
spotify:artist:3lJoRDjlvFXZLvSRVeM6m8,hardgroove
spotify:artist:3lJoRDjlvFXZLvSRVeM6m8,nu gabber
spotify:artist:4SaxUo7mfdHBowU0llwxFd,pagode
spotify:artist:4SaxUo7mfdHBowU0llwxFd,pagode novo
spotify:artist:6vTqEFbTtTRJsuIpzZgjxi,pagode
spotify:artist:6vTqEFbTtTRJsuIpzZgjxi,pagode novo
spotify:artist:2uSwBbWqsXgoMYQjynmwQ7,pagode
spotify:artist:2uSwBbWqsXgoMYQjynmwQ7,pagode novo
spotify:artist:5x2zeeLVXEDaMHRaRmH3FD,pagode novo
spotify:artist:5x2zeeLVXEDaMHRaRmH3FD,roda de samba
spotify:artist:34dfPo3Zi55yM6oV46q4y7,funk carioca
spotify:artist:34dfPo3Zi55yM6oV46q4y7,pagode
spotify:artist:34dfPo3Zi55yM6oV46q4y7,pagode novo
spotify:artist:7yQrcdkLdBAkV7yY9fF2Hw,pagode
spotify:artist:7yQrcdkLdBAkV7yY9fF2Hw,pagode novo
spotify:artist:0i1s9WcIu0PrUvHzALgofo,mpb
spotify:artist:0i1s9WcIu0PrUvHzALgofo,samba-rock
spotify:artist:4bWGzsNAtfPp8P7pSBukH8,desi pop
spotify:artist:1jPeDHvfU5Knw8VyOP6TZN,desi pop
spotify:artist:1cfG7UM0OD4O1II1nd15Qo,filmi
spotify:artist:1cfG7UM0OD4O1II1nd15Qo,modern bollywood
spotify:artist:6iv4lysB1yHXoZJ2gfqTdh,desi pop
spotify:artist:6iv4lysB1yHXoZJ2gfqTdh,modern bollywood
spotify:artist:6iv4lysB1yHXoZJ2gfqTdh,indian fusion
spotify:artist:0KDEADL3DeTLtENG3DliCd,desi pop
spotify:artist:0KDEADL3DeTLtENG3DliCd,modern bollywood
spotify:artist:72beYOeW2sb2yfcS4JsRvb,desi hip hop
spotify:artist:72beYOeW2sb2yfcS4JsRvb,indian edm
spotify:artist:72beYOeW2sb2yfcS4JsRvb,indian indie
spotify:artist:72beYOeW2sb2yfcS4JsRvb,desi pop
spotify:artist:72beYOeW2sb2yfcS4JsRvb,hindi indie
spotify:artist:2j9QVMZlqIj4Cb9UISBrXK,filmi
spotify:artist:2j9QVMZlqIj4Cb9UISBrXK,modern bollywood
spotify:artist:1fQWUHoSWhlrc9rmHi2xnE,trap soul
spotify:artist:0cyJKr7j8QGAhlDgPza01i,bedroom r&b
spotify:artist:44DWomjW1oDuxIoBIRpmQ4,italian hip hop
spotify:artist:44DWomjW1oDuxIoBIRpmQ4,italian pop
spotify:artist:44DWomjW1oDuxIoBIRpmQ4,trap italiana
spotify:artist:4axKuDPr6WKcDCyh8vueTY,trap latino
spotify:artist:4axKuDPr6WKcDCyh8vueTY,urbano latino
spotify:artist:6c0lj01vVpHsCH7Z5CfJ9K,emo rap
spotify:artist:6c0lj01vVpHsCH7Z5CfJ9K,melodic rap
spotify:artist:1hwAhXzyuEUjug2pyNVSvg,downtempo
spotify:artist:1hwAhXzyuEUjug2pyNVSvg,trip hop
spotify:artist:1hwAhXzyuEUjug2pyNVSvg,instrumental hip hop
spotify:artist:7bSDGumYzI7Cehekr534Xn,pop edm
spotify:artist:0zg9mF9dX2knvdTKnL22T1,big beat
spotify:artist:0zg9mF9dX2knvdTKnL22T1,breakbeat
spotify:artist:3o8BMojuQONFOJ0cJ0qOEc,bass trap
spotify:artist:6ZXRsQeAoGPspf8tNeEtPo,electro house
spotify:artist:6ZXRsQeAoGPspf8tNeEtPo,progressive electro house
spotify:artist:6ZXRsQeAoGPspf8tNeEtPo,dutch house
spotify:artist:6ZXRsQeAoGPspf8tNeEtPo,dutch edm
spotify:artist:6ZXRsQeAoGPspf8tNeEtPo,sky room
spotify:artist:2qoQgPAilErOKCwE2Y8wOG,southern hip hop
spotify:artist:3zZ88AwlTwfCJkowsFCvLA,detroit hip hop
spotify:artist:3zZ88AwlTwfCJkowsFCvLA,detroit trap
spotify:artist:6EZO7Baz0SIFskWTO1GHqX,uk house
spotify:artist:0gztzLIt9uRDJd4Jl9TSLY,uk tech house
spotify:artist:31UKSWpSUyiReoTEb39vHb,uk pop
spotify:artist:4ly0VtIYiDYVA4q6ry0NUk,house
spotify:artist:4ly0VtIYiDYVA4q6ry0NUk,uk dance
spotify:artist:4ly0VtIYiDYVA4q6ry0NUk,uk funky
spotify:artist:4ly0VtIYiDYVA4q6ry0NUk,bass house
spotify:artist:4ly0VtIYiDYVA4q6ry0NUk,bristol electronic
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,house
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,electra
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,deep house
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,future garage
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,microhouse
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,minimal techno
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,uk house
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,minimal tech house
spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,deep disco house
spotify:artist:1CzWsbK2Rdn0RlWYZGgnAm,calypso
spotify:artist:751qvO4d3fNm3WkLvOS5Wa,big room
spotify:artist:751qvO4d3fNm3WkLvOS5Wa,singaporean pop
spotify:artist:751qvO4d3fNm3WkLvOS5Wa,singaporean electronic
spotify:artist:3qkIL3op4KtFFUHj19LuLg,klubowe
spotify:artist:2zBsLiCiCXB9EmLfHSplIs,hands up
spotify:artist:5fasubnSIOTRYlIZA17ong,high-tech minimal
spotify:artist:6hzeX2ERTNIeQ3QolZk8sW,munich electronic
spotify:artist:6cpj6MeLF0pLx34Un9Bpj3,romanian pop
spotify:artist:3x3F6t4cBw52hT89l1e4R1,aesthetic rap
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,new wave pop
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,mellow gold
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,soft rock
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,new romantic
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,new wave
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,album rock
spotify:artist:1Qj4wPnd5DKW7TXALK7Xfj,deep groove house
spotify:artist:4cz5606ByK5SmBO27dcf2g,uk dance
spotify:artist:3daM7asS0gCFvyLemNx2EE,new wave pop
spotify:artist:3daM7asS0gCFvyLemNx2EE,mellow gold
spotify:artist:3daM7asS0gCFvyLemNx2EE,soft rock
spotify:artist:3daM7asS0gCFvyLemNx2EE,new romantic
spotify:artist:3daM7asS0gCFvyLemNx2EE,new wave
spotify:artist:3daM7asS0gCFvyLemNx2EE,album rock
spotify:artist:3daM7asS0gCFvyLemNx2EE,power pop
spotify:artist:1FgsVeOhRYuSw2ghkIXV0A,modern rock
spotify:artist:1FgsVeOhRYuSw2ghkIXV0A,pov: indie
spotify:artist:1FgsVeOhRYuSw2ghkIXV0A,modern alternative rock
spotify:artist:7K80yOTC0Id95gRaOxDG5u,italian hip hop
spotify:artist:7K80yOTC0Id95gRaOxDG5u,italian pop
spotify:artist:1PNvaesh1mkKZucGhBuqgD,escape room
spotify:artist:1PNvaesh1mkKZucGhBuqgD,hyperpop
spotify:artist:1PNvaesh1mkKZucGhBuqgD,proto-hyperpop
spotify:artist:6xgvgzXNv3ymcITXTrxRaA,electropop
spotify:artist:6xgvgzXNv3ymcITXTrxRaA,alt z
spotify:artist:3fWTpVNnrGmdo0jMbsRsRf,talent show
spotify:artist:3RP50pmG8Wz1mhNCidQj68,indie electropop
spotify:artist:3RP50pmG8Wz1mhNCidQj68,vapor soul
spotify:artist:6t0xwGS4HEjHUuMIvRyKoh,uk contemporary r&b
spotify:artist:3rGhySBeli7RDNfKZjvvkr,indie electropop
spotify:artist:0ORcnlg4NMByo3oPEjaPae,indie electropop
spotify:artist:5IHqlcCbQkyhWl0KmIwgeq,talent show
spotify:artist:5IHqlcCbQkyhWl0KmIwgeq,uk pop
spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,alt z
spotify:artist:6M25WWmNO7wK1DnKmd3z6R,alt z
spotify:artist:6M25WWmNO7wK1DnKmd3z6R,australian electropop
spotify:artist:6M25WWmNO7wK1DnKmd3z6R,australian alternative pop
spotify:artist:3oX23qsyfFiuzyXDBbmhXO,scottish indie
spotify:artist:5hACxwOyI5SiMCONu6KS4L,old school highlife
spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,indie poptimism
spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,metropopolis
spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,la pop
spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,indie pop
spotify:artist:6NEekR0i3JC1r4BntSjskE,alt z
spotify:artist:6NEekR0i3JC1r4BntSjskE,uk pop
spotify:artist:78jcF59aMpz63E2TYmntws,funk carioca
spotify:artist:78jcF59aMpz63E2TYmntws,pop lgbtq+ brasileira
spotify:artist:78jcF59aMpz63E2TYmntws,rap feminino nacional
spotify:artist:0vsOB7tW4ItHtdZBzKQZxp,pop nacional
spotify:artist:0YYrMvekr8APmc9sIbIpx3,pop lgbtq+ brasileira
spotify:artist:0TSMy9QFSMnBR2si7qZ0VT,funk carioca
spotify:artist:0TSMy9QFSMnBR2si7qZ0VT,pop lgbtq+ brasileira
spotify:artist:0TSMy9QFSMnBR2si7qZ0VT,brega funk
spotify:artist:7ecRwFks8F2vYad383BkKf,funk rj
spotify:artist:7ecRwFks8F2vYad383BkKf,funk carioca
spotify:artist:7ecRwFks8F2vYad383BkKf,funk 150 bpm
spotify:artist:2d9LRvQJnAXRijqIJDDs2K,afrofuturismo brasileiro
spotify:artist:2d9LRvQJnAXRijqIJDDs2K,funk ostentacao
spotify:artist:2d9LRvQJnAXRijqIJDDs2K,pop lgbtq+ brasileira
