,artist_uri,track_uri
27478,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:5BLPBtjnKTwIEAHzbignsX
27479,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:5GejYj1O6ppdHNdhzuagNu
27480,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:4thCe4RE2w0RNSZBMa5HP8
27481,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:3iBMJMvcmCzerhF3QxMtfd
27482,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:4CwnIXkTsJVBjyk16UQrVw
27483,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:1ogcEJRyd6M9Xng23oBQ12
27484,spotify:artist:7HkIxdAV13bOrkOhh6H3Dg,spotify:track:2YxLyCUSTFjuESbVpmsFz3
27485,spotify:artist:4tRSX1e4hJYjMNdl1TkINg,spotify:track:7hQYKikn2139P1Ix9HPoVG
27486,spotify:artist:47RPLpnGhBRTjQrRBOev9s,spotify:track:7hQYKikn2139P1Ix9HPoVG
27487,spotify:artist:1dV2H8r14HI6oAV7lkN8mL,spotify:track:6J96frggLW5BQC5ZDgt1G7
27488,spotify:artist:1A92IAcd7A6npCA33oGM5i,spotify:track:4ZYfCFSG2XeCUmEC1TSghe
27489,spotify:artist:6iHHxsJtBAUzLXbqUr0bbK,spotify:track:3Rkp49vsMj3n4526kANcP1
27490,spotify:artist:2iTD8XrEd7bLKgWZjzVmsR,spotify:track:0NiECF9EeyaPW3qLHIEIMw
27491,spotify:artist:2e6cLul7oy8kjlnwO9kPFr,spotify:track:0NiECF9EeyaPW3qLHIEIMw
27492,spotify:artist:2FZOPP5mOYDbTR0BwzhF7j,spotify:track:0NiECF9EeyaPW3qLHIEIMw
27493,spotify:artist:2P7AfQW941UU324qq2ggZf,spotify:track:0QvlrN3mYTpTHTjVHLWJek
27494,spotify:artist:0bMt8SJlp0gFRUufzifS05,spotify:track:3qM75mSV84LHHJqlITqZsk
27495,spotify:artist:3WGpXCj9YhhfX11TToZcXP,spotify:track:096xg2yXUnjTQ24oCzuuhh
27496,spotify:artist:3kZdsaTYgaaolNxpnJ4iDe,spotify:track:096xg2yXUnjTQ24oCzuuhh
27497,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,spotify:track:5AwDuIJ3UQ5duKCju8zzb2
27498,spotify:artist:19eLuQmk9aCobbVDHc6eek,spotify:track:1dEpbFXDk6sm3vhBQzAgdR
27499,spotify:artist:5LoctxpMh3qfgcTjbtdR39,spotify:track:1MUTr4Yv4ceyZHDCjCWzJs
27500,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,spotify:track:1CnPYaKxTVb4LWOtiGOm0m
27501,spotify:artist:0q4NrXqJnc367PieejuROJ,spotify:track:6Z6quH5WcwOkmgGPGrGUPL
27502,spotify:artist:00Z3UDoAQwzvGu13HoAM7J,spotify:track:6Z6quH5WcwOkmgGPGrGUPL
27503,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,spotify:track:6Z6quH5WcwOkmgGPGrGUPL
27504,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,spotify:track:6fujklziTHa8uoM5OQSfIo
27505,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,spotify:track:6fujklziTHa8uoM5OQSfIo
27506,spotify:artist:77AiFEVeAVj2ORpC85QVJs,spotify:track:3EmmCZoqpWOTY1g2GBwJoR
27507,spotify:artist:57WHJIHrjOE3iAxpihhMnp,spotify:track:3EmmCZoqpWOTY1g2GBwJoR
27508,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,spotify:track:1eyrmeiDpdTkOmA839nPVQ
27509,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:track:1eyrmeiDpdTkOmA839nPVQ
27510,spotify:artist:7DMveApC7UnC2NPfPvlHSU,spotify:track:1eyrmeiDpdTkOmA839nPVQ
27511,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,spotify:track:7istTRCq9OK5cEC8sPAc50
27512,spotify:artist:0Dvx6p8JDyzeOPGmaCIH1L,spotify:track:7istTRCq9OK5cEC8sPAc50
27513,spotify:artist:61ipISvUVa5LkJlKZnm3Oo,spotify:track:76gwG061wqdatYhicO2hG4
27514,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,spotify:track:60nZcImufyMA1MKQY3dcCH
27515,spotify:artist:1tqZaCwM57UFKjWoYwMLrw,spotify:track:7aQjPecQdIuNd1sz3KCDhD
27516,spotify:artist:08GQAI4eElDnROBrJRGE0X,spotify:track:07GvNcU1WdyZJq3XxP0kZa
27517,spotify:artist:3PhoLpVuITZKcymswpck5b,spotify:track:3gdewACMIVMEWVbyb8O9sY
27518,spotify:artist:0jnsk9HBra6NMjO2oANoPY,spotify:track:6t2ubAB4iSYOuIpRAOGd4t
27519,spotify:artist:3hPPNy5OBzCU1icQO7Nrok,spotify:track:6t2ubAB4iSYOuIpRAOGd4t
27520,spotify:artist:12xme1fwd3iGEW7rF9b6tp,spotify:track:3GRoxbBauU8Ui1zUJwn9aD
27521,spotify:artist:5fyDppLDl1juIu1BcUT5zh,spotify:track:4eZDxVUfm37N7ncCi0t94Y
27522,spotify:artist:1LOB7jTeEV14pHai6EXSzF,spotify:track:4eZDxVUfm37N7ncCi0t94Y
27523,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,spotify:track:4eZDxVUfm37N7ncCi0t94Y
27524,spotify:artist:6okAv2ACUPrUrwux2B17Rc,spotify:track:2t5yoJZc6RN6FkUMWD58UA
27525,spotify:artist:6b5YOgXIliAozdo49vUCJQ,spotify:track:3N08HLCSwOHhMQKJGIZ7rE
27526,spotify:artist:72hN7cwaC3Q01MVty2dti7,spotify:track:54wNPypvTSyFqezHOHY0t8
27527,spotify:artist:0AIPSjkq4BxSgS0NGBzi9O,spotify:track:54wNPypvTSyFqezHOHY0t8
27528,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,spotify:track:6dIVtsEtS1hXSIZuuWZ2Qj
27529,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,spotify:track:6dIVtsEtS1hXSIZuuWZ2Qj
27530,spotify:artist:3YrM00mKs7wqOtBPmeSoEo,spotify:track:2b77FMmFVkl7vaUmiOZ84t
27531,spotify:artist:1Q50Y9cXWlkNEG6gJfUP1e,spotify:track:2YLoH1JddfqPaZceR5ArIN
27532,spotify:artist:4PVn1b2WnnXdq80C7uaZLZ,spotify:track:2Ae5awwKvQpTBKQHr1TYCg
27533,spotify:artist:4bvWFV51SAEocM22uiDOza,spotify:track:2Ae5awwKvQpTBKQHr1TYCg
27534,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:5o3GnrcFtvkdf3zFznuSbA
27535,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:5o3GnrcFtvkdf3zFznuSbA
27536,spotify:artist:095rkrKPoBCAPVpDeDLvch,spotify:track:4XI1ZMj435JQfgWRyY89E3
27537,spotify:artist:05o1zW8b6PV6rEquXr74sB,spotify:track:2s76aKBWKShlwPC4xTtEEE
27538,spotify:artist:7qXzy6c5RWT0XlVQcOBIDG,spotify:track:4ZPXuHp219ujq6QJ9oqteR
27539,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,spotify:track:1FUViuNSldssMIawrOXF2i
27540,spotify:artist:1IueXOQyABrMOprrzwQJWN,spotify:track:5ev0Z2lFzmhjlQCWpRAWiG
27541,spotify:artist:5fyDppLDl1juIu1BcUT5zh,spotify:track:5ev0Z2lFzmhjlQCWpRAWiG
27542,spotify:artist:7gAppWoH7pcYmphCVTXkzs,spotify:track:7I8EGPtqTwlC0UlCAkpYtP
27543,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,spotify:track:7I8EGPtqTwlC0UlCAkpYtP
27544,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,spotify:track:4vuJuTLFomqItDrn482nzV
27545,spotify:artist:7iymigONRODGl6XJIprcuF,spotify:track:4AKOeEl5WxuEtL4wBCSbT8
27546,spotify:artist:1hzfo8twXdOegF3xireCYs,spotify:track:34eGAGPZsfuYf3EiNnWS7E
27547,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,spotify:track:54LGxQGf5LPXNGjtzDZ5IE
27548,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,spotify:track:54LGxQGf5LPXNGjtzDZ5IE
27549,spotify:artist:4nljnlPiswjFIoVpLGn8Wc,spotify:track:2tvfhKTEUxevJiItilwaNy
27550,spotify:artist:5mfZhLczjYLDRjGDjfenye,spotify:track:3KcP1fLPfKEsb7rYJXyaZL
27551,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa,spotify:track:7yCqehT9dKACTFy7YugP0J
27552,spotify:artist:02kJSzxNuaWGqwubyUba0Z,spotify:track:7yCqehT9dKACTFy7YugP0J
27553,spotify:artist:6aGmKxXoKrSdovRUn8MBhZ,spotify:track:0oDpBQNBCa3VCR3bmn7953
27554,spotify:artist:3cmUhYaAl8ZVz3coS1T3VC,spotify:track:4bpfldjMIg3XFKPL3sZm9H
27555,spotify:artist:5doPfvddXXjtQIJu9rQEz5,spotify:track:32kjKZcT3CueBEJR7wca6v
27556,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,spotify:track:11GdgPlzK9Vzn0DV8gHQmd
27557,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,spotify:track:077IVIW6uv1lL78x7a3Oc3
27558,spotify:artist:3zrUX1hQrUB9aXcOiyQLmN,spotify:track:7e6FvCvngX5job1PUYIIIL
27559,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,spotify:track:7e6FvCvngX5job1PUYIIIL
27560,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,spotify:track:36phXHOKx8rO7CMp2vNX4x
27561,spotify:artist:4obzFoKoKRHIphyHzJ35G3,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ
27562,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,spotify:track:1gG5MoWK5SmHUcQPa2jxdP
27563,spotify:artist:4sTQVOfp9vEMCemLw50sbu,spotify:track:2MHCiOohBZEQuLgDTPvSzF
27564,spotify:artist:3iN9k8uvm4WrgdlOigOH8D,spotify:track:2MHCiOohBZEQuLgDTPvSzF
27565,spotify:artist:1X6dfPmF8f5C5EW3WIGfvm,spotify:track:2jfCy43LsFbCQoB6HyetlY
27566,spotify:artist:4GrH6djlMelZDucxke8WAk,spotify:track:2jfCy43LsFbCQoB6HyetlY
27567,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:track:378iszndTZAR4dH8kwsLC6
27568,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:track:378iszndTZAR4dH8kwsLC6
27569,spotify:artist:0DdDnziut7wOo6cAYWVZC5,spotify:track:26hcyzSE154xMZCbFdtInA
27570,spotify:artist:6RHKEd9dpzQ4c09x8Zdaxu,spotify:track:26hcyzSE154xMZCbFdtInA
27571,spotify:artist:3wjsrpfO6odEphTZWx45RQ,spotify:track:04CttTezSnv71USiiG9mIo
27572,spotify:artist:5M2y5A6d5QZjw9JeKClagC,spotify:track:04CttTezSnv71USiiG9mIo
27573,spotify:artist:40ELTAg7Kg6vbWnlyx2n9R,spotify:track:6WDanjKAOXrGHsBjh4RY1S
27574,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,spotify:track:05JVdHDpvHTqHnRmmzi9YM
27575,spotify:artist:6Lj9Ump7gn7B2djfFWbuwe,spotify:track:49nSiEy3O2EU13dch65Txr
27576,spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:track:3MPvgWrFplhNi3QncC5eUS
27577,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:track:3MPvgWrFplhNi3QncC5eUS
27578,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,spotify:track:3MPvgWrFplhNi3QncC5eUS
27579,spotify:artist:0b59cVa1STVENq3i7wkcHV,spotify:track:3MPvgWrFplhNi3QncC5eUS
27580,spotify:artist:5xxkw4ElO0WX3v4i1W5kAQ,spotify:track:2QMujLTxxnX3KSvNIlNcIL
27581,spotify:artist:0t84CBqmvihsUVFme33TLd,spotify:track:0GTb6NY7cHdGeLPZyEfmn1
27582,spotify:artist:0t84CBqmvihsUVFme33TLd,spotify:track:0vLluyXz0njTHXdgs6TOeZ
27583,spotify:artist:20gsENnposVs2I4rQ5kvrf,spotify:track:0HVS3uAvp6y6A0hpnjwWDn
27584,spotify:artist:0uGApGjjFXKwUOAqYBeX7B,spotify:track:0HVS3uAvp6y6A0hpnjwWDn
27585,spotify:artist:00FaHSRJeGv1dbHhnqhHqz,spotify:track:0HVS3uAvp6y6A0hpnjwWDn
27586,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,spotify:track:1FGXVdJ5SKjf8iGuzv6e0m
27587,spotify:artist:188VINPQh5dyNfLUkevKqf,spotify:track:3QmOiZF7IzJJkHnahh5Ea0
27588,spotify:artist:5zSWGyWE5d0PYaYrtdVwOz,spotify:track:6p9xQKe8tfDWl8owpEHmnQ
27589,spotify:artist:0vkKvzSb0uPJTFH7HUcEsV,spotify:track:6p9xQKe8tfDWl8owpEHmnQ
27590,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,spotify:track:3oFSbVCS8conK9GwJWOSH6
27591,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,spotify:track:5JypFayfT1V5OG4xJ8q7jK
27592,spotify:artist:3Lw97gGh8bp1MftsYmwJHG,spotify:track:1gZmUZTLlACC0ikYLQkLtW
27593,spotify:artist:2j2rh3oQh4QEUnNTDKYSJD,spotify:track:2y7Y0MVCnEcICvFaKyiJLB
27594,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,spotify:track:2a26FHhdzt2NxUOmc1eKJR
27595,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,spotify:track:51qK9n8Uz72iWZyU2itMAw
27596,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,spotify:track:2f3HwaDIfhTqIYJXruKBdy
27597,spotify:artist:5eioJDe26lOqkAMbuhzZYs,spotify:track:2f3HwaDIfhTqIYJXruKBdy
27598,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,spotify:track:0t4v7Q4yzb9SOQohayL33W
27599,spotify:artist:0Dvx6p8JDyzeOPGmaCIH1L,spotify:track:0t4v7Q4yzb9SOQohayL33W
27600,spotify:artist:07SFzTMeYf5P8Rd32a9Zzw,spotify:track:3qDw4xCDcN6zPwvcSlkEeN
27601,spotify:artist:2Z9KL8Zmqx5Sg3cd7Fldhl,spotify:track:5MqXYpACCmEQYCjDhCu05g
27602,spotify:artist:4Yttlv9ndGjCDCVLqM7ACq,spotify:track:5MqXYpACCmEQYCjDhCu05g
27603,spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK,spotify:track:72ZqoUIkdDET4QN8DUqKJ6
27604,spotify:artist:6cEgg5LusRPDempyGkrOBH,spotify:track:2OAdsmVQsu7nCVvo8n9eOV
27605,spotify:artist:23HLcWjRazSe8ovW1liowP,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27606,spotify:artist:69u5rPwWBKP7pJHpCGB9O5,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27607,spotify:artist:4CJp45Klt4pRH38vtPqSgX,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27608,spotify:artist:3kUndmEJC3u6IqruHVvipn,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27609,spotify:artist:5hNRMsMMDlMIvEwu4UvjQO,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27610,spotify:artist:0Dvx6p8JDyzeOPGmaCIH1L,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27611,spotify:artist:03bmDyr8klGV17DKQnPZVA,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27612,spotify:artist:0L8wDOBMB8L86Pp5wfYjxj,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27613,spotify:artist:4Yttlv9ndGjCDCVLqM7ACq,spotify:track:3Ou1zd8SjfLsjneGIgKKXC
27614,spotify:artist:33qje3nPM5TBq2aBFny5IT,spotify:track:6L8arDPyrefPKD7EGZwH0V
27615,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:3MjCcd3cNhsjFwqyjn0Srs
27616,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:035yL7cj06b6j9O3QjAY9n
27617,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:7lvpjKwlN8kdpkoHaAchBr
27618,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:54ksR9aJry2nrGZqmJN7ji
27619,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:4j2HtPnYZ7YvNJrUBqzx7x
27620,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:0NTyT1N6f9AOkJAFQ2MSKD
27621,spotify:artist:2YFKPea38AMhGqGSqkFF1Q,spotify:track:2A56RpqzePn8ltxSitvAUV
27622,spotify:artist:38SWPOPO1YqxUPnT4AAoID,spotify:track:30LDuVfrePWbedYTc1mUCn
27623,spotify:artist:7CMev7dAczqRaXZRslgxjX,spotify:track:28k2vP9AuGIYFbyzRQyADk
27624,spotify:artist:2G0htB8PxlO2onxnIismur,spotify:track:28Qpu0s7SFI6fAxL6Jk4zQ
27625,spotify:artist:2G0htB8PxlO2onxnIismur,spotify:track:4NkK7qGe9r6cPjba0gWQ0z
27626,spotify:artist:5FbBZ9ZLIoVdgbbnGmsKNk,spotify:track:6IhFOgNP7YeQ3PoI8kcRLn
27627,spotify:artist:3WTWOrIS77vY3hkCFqTyIw,spotify:track:78jIj6Ph2364zg1ZVIvbIN
27628,spotify:artist:5muFO8VqYRCRW13EkvX564,spotify:track:78jIj6Ph2364zg1ZVIvbIN
27629,spotify:artist:2KjAo6wVc9d2WcxdxSArpV,spotify:track:78jIj6Ph2364zg1ZVIvbIN
27630,spotify:artist:1gbnoyNZEf6K9HytIv1D94,spotify:track:78jIj6Ph2364zg1ZVIvbIN
27631,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,spotify:track:6FE2iI43OZnszFLuLtvvmg
27632,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,spotify:track:55n9yjI6qqXh5F2mYvUc2y
27633,spotify:artist:06HL4z0CvFAxyc27GXpf02,spotify:track:55n9yjI6qqXh5F2mYvUc2y
27634,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:track:6PCUP3dWmTjcTtXY02oFdT
27635,spotify:artist:6d47Z08T4snK50HgTEHo5Z,spotify:track:43jBqV3j3Xi1g6wO0bhIMd
27636,spotify:artist:3Isy6kedDrgPYoTS1dazA9,spotify:track:48QmG1dfvMuYLxMPt7KSRA
27637,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,spotify:track:48QmG1dfvMuYLxMPt7KSRA
27638,spotify:artist:0EmeFodog0BfCgMzAIvKQp,spotify:track:6mICuAdrwEjh6Y6lroV2Kg
27639,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,spotify:track:6mICuAdrwEjh6Y6lroV2Kg
27640,spotify:artist:738wLrAtLtCtFOLvQBXOXp,spotify:track:49zMj9UjQ0IGksOO2VuhZX
27641,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,spotify:track:49zMj9UjQ0IGksOO2VuhZX
27642,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,spotify:track:49zMj9UjQ0IGksOO2VuhZX
27643,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,spotify:track:3BuLtAmXKy5uQYl4ED1zBT
27644,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,spotify:track:0wrtKD0qovTXfjwCNLIYCp
27645,spotify:artist:5veVxxPm1vzgi6pO2iVA8L,spotify:track:0wrtKD0qovTXfjwCNLIYCp
27646,spotify:artist:7qPLO2XOUaRrRxkvLZ3AEK,spotify:track:0wrtKD0qovTXfjwCNLIYCp
27647,spotify:artist:5p7mWeX4RlvqBCxylfiXdE,spotify:track:6rwCkGBh7CV6pcdxZKbcsG
27648,spotify:artist:0o0PoOOyXcmqcyVz8aSdYu,spotify:track:6rwCkGBh7CV6pcdxZKbcsG
27649,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,spotify:track:6nxQdXa1uAL0rY72wPZu89
27650,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,spotify:track:1PSBzsahR2AKwLJgx8ehBj
27651,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,spotify:track:1PSBzsahR2AKwLJgx8ehBj
27652,spotify:artist:1bj5GrcLom5gZFF5t949Xl,spotify:track:4QcDkuGQx9824a6X9BZF4e
27653,spotify:artist:7hssUdpvtY5oiARaUDgFZ3,spotify:track:4QcDkuGQx9824a6X9BZF4e
27654,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,spotify:track:6habFhsOp2NvshLv26DqMb
27655,spotify:artist:4VMYDCV2IEDYJArk749S6m,spotify:track:6habFhsOp2NvshLv26DqMb
27656,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,spotify:track:42ydLwx4i5V49RXHOozJZq
27657,spotify:artist:6c0mTNAxJxlp9HpKTUZwA8,spotify:track:6iOeQNXb0fFP3TDCzVPts8
27658,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6
27659,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,spotify:track:4QTuyRQshEZYurtIDfE6g0
27660,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,spotify:track:4QTuyRQshEZYurtIDfE6g0
27661,spotify:artist:3t8WiyalpvnB9AObcMufiE,spotify:track:7Is0OPWVcN8DdZpcNuClcy
27662,spotify:artist:7CW2eGwAuElNq09rVtZYsM,spotify:track:7Is0OPWVcN8DdZpcNuClcy
27663,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:track:7xHWNBFm6ObGEQPaUxHuKO
27664,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:7xHWNBFm6ObGEQPaUxHuKO
27665,spotify:artist:15NtJjjHRFybdNSMyM9smT,spotify:track:2fUZ3aMp8amSaV0mp8s6rQ
27666,spotify:artist:6V3F8MZrOKdT9fU686ybE9,spotify:track:2fUZ3aMp8amSaV0mp8s6rQ
27667,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,spotify:track:2fUZ3aMp8amSaV0mp8s6rQ
27668,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:track:4PdJSsESm34djLfBde9Pr2
27669,spotify:artist:4Wjf8diP59VmPG7fi4y724,spotify:track:4PdJSsESm34djLfBde9Pr2
27670,spotify:artist:2qSEpijpT3YSXgxcXac1ly,spotify:track:4PdJSsESm34djLfBde9Pr2
27671,spotify:artist:73jBynjsVtofjRpdpRAJGk,spotify:track:0mAQoooWpMnIBnZLebMJa8
27672,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,spotify:track:0mAQoooWpMnIBnZLebMJa8
27673,spotify:artist:0lM8pgLaP7dAfY5E4jLNuj,spotify:track:0mAQoooWpMnIBnZLebMJa8
27674,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,spotify:track:2phl4xGeVfWAzEEAJiesVV
27675,spotify:artist:4tHZV2ZowPkzOvX4eG1inY,spotify:track:6gPRW9AsBJvon7qeZHdoO0
27676,spotify:artist:6Tu0luJL7EoFv1RsHZP30p,spotify:track:1HQhh4U8757vAuGC8Kf1O3
27677,spotify:artist:0bKzazKWESzBHAhhZCM4re,spotify:track:1HQhh4U8757vAuGC8Kf1O3
27678,spotify:artist:2opB8qXyAmLYSGEZxp7X3U,spotify:track:7Mx0Lanh8jxTgKjuIl7O6U
27679,spotify:artist:0m5XJwKGYyUjd3VMfcINCQ,spotify:track:3S6tRvkDL9Vr9rUPsp2Nwt
27680,spotify:artist:2n4h7E8pvNFH3xmdj3wnqb,spotify:track:6evnh0EjW2yZPJDW581xyH
27681,spotify:artist:06CoEREdUsFwDMBb7MYlyS,spotify:track:1zYdBweO7GCuPQg35IS2UR
27682,spotify:artist:2AvXTSLqcseocTx5dbXAQb,spotify:track:4yv6ZbnOp30tswmzOGpVFy
27683,spotify:artist:2opB8qXyAmLYSGEZxp7X3U,spotify:track:3G3cpknRLszl9vH9knbGHt
27684,spotify:artist:16fgoXgeTpBh4GE9XOjvn7,spotify:track:6e5BejrmjcdvFdnV0EN4W4
27685,spotify:artist:1caBfBEapzw8z2Qz9q0OaQ,spotify:track:44sLQYgTQgGD5vCaijG8s2
27686,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:4BsLj2GAcsJ9b10kvsSRRp
27687,spotify:artist:7mTyxMGqsoIl6ofVdtjfux,spotify:track:1ouHTg9IUKtZMc5jLap0u8
27688,spotify:artist:4AyT22DldsHqIr6fg7O5oR,spotify:track:74BmwR7exsfecepPPfFCDH
27689,spotify:artist:4AyT22DldsHqIr6fg7O5oR,spotify:track:5aFzYHU3cxc2UQLbohCO9C
27690,spotify:artist:4AyT22DldsHqIr6fg7O5oR,spotify:track:46OUaKLne3Fpnfk7r8EqHs
27691,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:5PwJnKuOGqLd4BMQ3lzdhz
27692,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:4WjcS5nfFA3odSX6Wmcaoo
27693,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:6qa9F1wb2Wswl1lB1TYZWw
27694,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:4plHm0SndLDb8O2Xy3eINV
27695,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:1LIlYTnsjrFVOsDPb5dmaj
27696,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:1zJag6VRVExEGaCmRuTvMi
27697,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:0p3VIaG8V8goPQcJHxf70w
27698,spotify:artist:480xKab3lUPhBBnCzlzqIu,spotify:track:7xGtyG92DMxnBJDyzpFosi
27699,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:5QlbD2KT1df1X3YPfl0EEm
27700,spotify:artist:0OcclcP5o8VKH2TRqSY2A7,spotify:track:0LuXNL7619dIGyanGwNuY0
27701,spotify:artist:0jU1GFJFpeW29LAqraN7n5,spotify:track:1ctwKyh0iPtWavBLd69a9T
27702,spotify:artist:4AyT22DldsHqIr6fg7O5oR,spotify:track:1oKueoGS9Szr7pDebhDu5O
27703,spotify:artist:4AyT22DldsHqIr6fg7O5oR,spotify:track:2HQZ5TFFs91MMSzjIp9noS
27704,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:5e574bhjycX1eH2l4Auage
27705,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,spotify:track:5e574bhjycX1eH2l4Auage
27706,spotify:artist:7z2avKuuiMAT4XZJFv8Rvh,spotify:track:1vkUmedJVhScV9MmRsLGSY
27707,spotify:artist:1HuHRxtq7Gq2llYgzAxZ9p,spotify:track:4QbEffXKvKAGOe1n0pGKPR
27708,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:track:1sWiWerHnR6J4LNdFxdywM
27709,spotify:artist:4ST7R4xWexBdeBD5u6OP2U,spotify:track:4Aqi5yQXoyufELp3EkpbZb
27710,spotify:artist:5a1CkvrJSjRH8ZzWTMRsCd,spotify:track:1fy2xa5pPp2xkO4cCXz10s
27711,spotify:artist:3AcBSoCVhxILXJnfLcJb66,spotify:track:5B94xNFOqSjb7VDTP2b6sY
