,artist_name,plays,songs,var,std
2711,Kano,1,1,,
2712,Carrie Underwood,1,1,,
2713,Band Of Skulls,1,1,,
2714,Michael Canitrot,1,1,,
2715,Sans Souci,1,1,,
2716,When We Were Young,1,1,,
2717,Nora En Pure,1,1,,
2718,Fadi & Klinko,1,1,,
2719,Sonny Alven,1,1,,
2720,Masen Lee,1,1,,
2721,Vremya i Steklo,1,1,,
2722,Always Never,1,1,,
2723,Remo & Tabb,1,1,,
2724,SNBRN,1,1,,
2725,Michael Fall,1,1,,
2726,Supergirl,1,1,,
2727,Wild Belle,1,1,,
2728,90er Tanzparty,1,1,,
2729,İlyas Yalçıntaş,1,1,,
2730,yirmi7,1,1,,
2731,Ayla Çelik,1,1,,
2732,League of Legends,1,1,,
2733,Kllo,1,1,,
2734,Perttu,1,1,,
2735,Benjamin Juntti,1,1,,
2736,Annett Louisan,1,1,,
2737,Tre Coast,1,1,,
2738,Coleman Hell,1,1,,
2739,Project X,1,1,,
2740,Anna Graceman,1,1,,
2741,Joey Miceli,1,1,,
2742,Holland Park,1,1,,
2743,Ester Dean,1,1,,
2744,SoulCircuit,1,1,,
2745,BOXINBOX,1,1,,
2746,Jabz,1,1,,
2747,Petar Della Pietra,1,1,,
2748,Ian Thomas,1,1,,
2749,Julian Perretta,1,1,,
2750,Walking On Cars,1,1,,
2751,Sons Of Maria,1,1,,
2752,Scotty,1,1,,
2753,Danny McCarthy,1,1,,
2754,Kike San Pedro,1,1,,
2755,Scarf!,1,1,,
2756,Talvin Singh,1,1,,
2757,Patrick Watson,1,1,,
2758,Real Instrumentals,1,1,,
2759,Roosevelt,1,1,,
2760,Andy Knote,1,1,,
2761,Casey Veggies,1,1,,
2762,Akon,1,1,,
2763,Mr. Da-Nos,1,1,,
2764,Local Natives,1,1,,
2765,Defqwop,1,1,,
2766,LuvBug,1,1,,
2767,Sean Bradford,1,1,,
2768,deadmau5,1,1,,
2769,Dr. Peacock and Hyrule War,1,1,,
2770,Dr. Peacock and Dada Cat,1,1,,
2771,Dance Anthem,1,1,,
2772,Mauro Picotto,1,1,,
2773,The 90ers,1,1,,
2774,Erfahrung der 90er Tanzmusik,1,1,,
2775,Zorotl,1,1,,
2776,Chachi,1,1,,
2777,DJ Analyzer,1,1,,
2778,Robaer,1,1,,
2779,Sara Hartman,1,1,,
2780,Eagles Of Death Metal,1,1,,
2781,Deluxe Party Jam,1,1,,
2782,iSHi,1,1,,
2783,Annabel Jones,1,1,,
2784,Yo Gotti,1,1,,
2785,Neptunica,1,1,,
2786,Autoerotique,1,1,,
2787,Reedcardo,1,1,,
2788,Housekeeping,1,1,,
2789,Gang Starr,1,1,,
2790,Niklas Ibach,1,1,,
2791,Netsky,1,1,,
2792,Florence Welch,1,1,,
2793,F-777,1,1,,
2794,Ollie Gabriel,1,1,,
2795,Jacky Greco,1,1,,
2796,WILL K,1,1,,
2797,Bang La Decks,1,1,,
2798,PatrickReza,1,1,,
2799,GOLDHOUSE,1,1,,
2800,Nocaden,1,1,,
2801,Yves Larock,1,1,,
2802,Corey Andrew,1,1,,
2803,Steam Phunk,1,1,,
2804,Nicky Romero,1,1,,
2805,MK,1,1,,
2806,Jennifer Body,1,1,,
2807,10Digits,1,1,,
2808,Ria Mae,1,1,,
2809,JayAge,1,1,,
2810,King Charles,1,1,,
2811,99 Souls,1,1,,
2812,Maria Mena,1,1,,
2813,The Wanted,1,1,,
2814,Caravan Palace,1,1,,
2815,Nachtmensch,1,1,,
2816,Guy Garvey,1,1,,
2817,Umse,1,1,,
2818,Scars On 45,1,1,,
2819,I AM JERRY,1,1,,
2820,James Morrison,1,1,,
2821,Alice Merton,1,1,,
2822,Phil Lam,1,1,,
2823,Dear Jane,1,1,,
2824,Kwan Gor,1,1,,
2825,Fréro Delavega,1,1,,
2826,Paloma Faith,1,1,,
2827,Jez Dior,1,1,,
2828,Hello Saferide,1,1,,
2829,DJ Nicky Steel,1,1,,
2830,The Superstarz Kids,1,1,,
2831,Swanky Tunes,1,1,,
2832,Marco Mengoni,1,1,,
2833,Kilo,1,1,,
2834,Alexa Feser,1,1,,
2835,Kadie Elder,1,1,,
2836,SomeKindaWonderful,1,1,,
2837,Ryn Weaver,1,1,,
2838,Valovuosi,1,1,,
2839,Editors,1,1,,
2840,Sweed,1,1,,
2841,Liss,1,1,,
2842,Kilian & Jo,1,1,,
2843,Amfree,1,1,,
2844,A Silent Film,1,1,,
2845,Michael Aasen,1,1,,
2846,Panzer Flower,1,1,,
2847,Ain't Nobody,1,1,,
2848,Wax Motif,1,1,,
2849,Eric Saade,1,1,,
2850,Natalia Nykiel,1,1,,
2851,Elise Howard,1,1,,
2852,Buika,1,1,,
2853,Laura Pausini,1,1,,
2854,Ryan Adams,1,1,,
2855,Nas,1,1,,
2856,Nessi,1,1,,
2857,Mc Sapao,1,1,,
2858,Don Lore V,1,1,,
2859,Redfoo,1,1,,
2860,The Arcs,1,1,,
2861,Lydmor,1,1,,
2862,Anna Känzig,1,1,,
2863,Martin Jondo,1,1,,
2864,Deerhunter,1,1,,
2865,Low,1,1,,
2866,Bibi Blocksberg,1,1,,
2867,Gary Clark Jr.,1,1,,
2868,Bibi H.,1,1,,
2869,Emily Vaughn,1,1,,
2870,Maren Morris,1,1,,
2871,Neon Indian,1,1,,
2872,Radkey,1,1,,
2873,Disturbed,1,1,,
2874,JoJo,1,1,,
2875,Broiler,1,1,,
2876,Mutemath,1,1,,
2877,Beirut,1,1,,
2878,Boy & Bear,1,1,,
2879,Noah Gundersen,1,1,,
2880,John-Allison Weiss,1,1,,
2881,Låpsley,1,1,,
2882,Marc Scibilia,1,1,,
2883,The Royal Concept,1,1,,
2884,Family of the Year,1,1,,
2885,Immune System,1,1,,
2886,Throttle,1,1,,
2887,Yotto,1,1,,
2888,Chilly Gonzales,1,1,,
2889,VAUU,1,1,,
2890,Fenster,1,1,,
2891,Fallulah,1,1,,
2892,Stevans,1,1,,
2893,Mikky Ekko,1,1,,
2894,Leo Kalyan,1,1,,
2895,Santa Maradona F.C.,1,1,,
2896,Kasmir,1,1,,
2897,Shaun Bate,1,1,,
2898,Baby K,1,1,,
2899,Tagtraeumer,1,1,,
2900,Tarmo,1,1,,
2901,Miss Platnum,1,1,,
2902,Tony Brown,1,1,,
2903,Shaka Loveless,1,1,,
2904,Dj Aks,1,1,,
2905,Cashmere Cat,1,1,,
2906,YG,1,1,,
2907,CMP,1,1,,
2908,Matteo Capreoli,1,1,,
2909,Miura Keys,1,1,,
2910,Ojnyc,1,1,,
2911,Sidelmann,1,1,,
2912,DZIARMA,1,1,,
2913,Sandy Wood,1,1,,
2914,Sweet Babe May,1,1,,
2915,Lovers On The Sun,1,1,,
2916,Jan Leyk,1,1,,
2917,Benjamin,1,1,,
2918,Stay Child,1,1,,
2919,Lariss,1,1,,
2920,Example,1,1,,
2921,KlangTherapeuten,1,1,,
2922,St. Lucia,1,1,,
2923,Tristan Brusch,1,1,,
2924,Guns,1,1,,
2925,Junior Boys,1,1,,
2926,Skilled Mechanics,1,1,,
2927,Fred Cole,1,1,,
2928,Level 42,1,1,,
2929,The Aston Shuffle,1,1,,
2930,Five Knives,1,1,,
2931,Fences,1,1,,
2932,Lorenzo Fragola,1,1,,
2933,The Young Professionals,1,1,,
2934,DJ Caribe Dance Mix,1,1,,
2935,Edward Maya,1,1,,
2936,Marmar,1,1,,
2937,Dodo,1,1,,
2938,LIZOT,1,1,,
2939,Basia Bulat,1,1,,
2940,Ben Hobbs,1,1,,
2941,Tori Kelly,1,1,,
2942,Dieselle,1,1,,
2943,Easton Corbin,1,1,,
2944,Dasoul,1,1,,
2945,Marian Hill,1,1,,
2946,A-Trak,1,1,,
2947,Ahrix,1,1,,
2948,3LAU,1,1,,
2949,Kenny B,1,1,,
2950,Nick Gardner,1,1,,
2951,Workout Remix Factory,1,1,,
2952,John Mamann,1,1,,
2953,Blossoms,1,1,,
2954,Bibi Bourelly,1,1,,
2955,Tüsn,1,1,,
2956,Shake Shake Go,1,1,,
2957,Martin Kohlstedt,1,1,,
2958,Kovacs,1,1,,
2959,MAYBEBOP,1,1,,
2960,DJ Fresh,1,1,,
2961,Julia Westlin,1,1,,
2962,Like Swimming,1,1,,
2963,Il Pagante,1,1,,
2964,VITAMIN,1,1,,
2965,Bondax,1,1,,
2966,The Decemberists,1,1,,
2967,RDGLDGRN,1,1,,
2968,Shy Shy Shy,1,1,,
2969,St Germain,1,1,,
2970,Mono,1,1,,
2971,Enno Bunger,1,1,,
2972,Genka,1,1,,
2973,Elena,1,1,,
2974,TiMO ODV,1,1,,
2975,Majk Spirit,1,1,,
2976,Tiziano Ferro,1,1,,
2977,MisterWives,1,1,,
2978,J-AX,1,1,,
2979,Marracash,1,1,,
2980,Leona Lewis,1,1,,
2981,Malika Ayane,1,1,,
2982,Disciples,1,1,,
2983,Hermitude,1,1,,
2984,Lenka,1,1,,
2985,Kurt Cobain,1,1,,
2986,Travie McCoy,1,1,,
2987,SAYGRACE,1,1,,
2988,Chawki,1,1,,
2989,Ben Haenow,1,1,,
2990,Cass McCombs,1,1,,
2991,Simple Plan,1,1,,
2992,Annie,1,1,,
2993,Marcus Marr,1,1,,
2994,Life of Dillon,1,1,,
2995,Dimmi,1,1,,
2996,Bob Bradley,1,1,,
2997,Andreas Fahnert & The Golden Eckats,1,1,,
2998,Laidback Luke,1,1,,
2999,Max Joni,1,1,,
3000,Mat Zo,1,1,,
3001,Porter Robinson,1,1,,
3002,Allertz,1,1,,
3003,Audien,1,1,,
3004,Kato,1,1,,
3005,M-22,1,1,,
3006,Corona,1,1,,
3007,Kleerup,1,1,,
3008,Oliver Heldens,1,1,,
3009,Xperience,1,1,,
