uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
spotify:track:7d4coyGabEbHZ5tRpTbQT5,0.27,0.565,219627,0.763,0.0087,11,0.299,-7.043,0,0.0584,139.995,4,0.283
spotify:track:4Q0d1YfHPDqrwDgk9WTAap,0.0337,0.637,274289,0.736,0.000207,0,0.0942,-0.727,1,0.336,175.624,4,0.475
spotify:track:6GH05KGgtHCUlOja9clvZr,0.00265,0.777,242764,0.973,0.615,1,0.286,-0.802,0,0.252,175.024,4,0.76
spotify:track:4TO1feWbbSrPgsQcU7z4rF,0.723,0.598,218692,0.532,1.23e-06,1,0.107,-7.622,1,0.0855,129.849,4,0.295
spotify:track:0zCRkjmuqwblz6SOj8UTKF,0.0807,0.701,208391,0.574,0.0,9,0.16,-8.631,0,0.204,139.874,1,0.233
spotify:track:1koMjFj4imSqEDBbg2STXh,0.51,0.534,257333,0.626,0.0,8,0.0955,-8.299,1,0.364,88.897,4,0.316
spotify:track:2MrWu3Gt6ucsOHC6eE8oLV,0.00797,0.614,293960,0.568,0.0,7,0.0997,-5.477,0,0.0276,107.849,4,0.516
spotify:track:6VoIBz0VhCyz7OdEoRYDiA,0.00737,0.634,258827,0.551,1.82e-05,3,0.07,-7.136,1,0.0352,151.779,4,0.453
spotify:track:3Z2RsIdWm4BNbT0LsFBuoN,0.0338,0.276,114093,0.478,0.841,10,0.0927,-14.186,1,0.041,135.336,3,0.144
spotify:track:4rQYDXfKFikLX4ad674jhg,0.251,0.382,64333,0.0176,0.823,1,0.0983,-34.673,1,0.0563,179.327,3,0.0315
spotify:track:626wlz3bovvpH06PYht5R0,0.835,0.361,472627,0.259,0.303,2,0.612,-16.279,1,0.0306,72.759,4,0.137
spotify:track:7EUEl5wJb8VI777UAUvRnH,0.0634,0.319,225827,0.179,0.181,2,0.431,-17.635,1,0.0315,133.708,4,0.259
spotify:track:25tZHMv3ctlzqDaHAeuU9c,0.753,0.274,284413,0.195,0.739,5,0.0774,-15.289,1,0.0339,115.227,4,0.168
spotify:track:12Nldqycv511dJm5Shs2sc,0.233,0.777,248000,0.989,0.739,0,0.112,-9.591,1,0.0641,144.995,4,0.266
spotify:track:5ad8RO1XEcGulSLv0DBOAY,0.17,0.606,181139,0.713,0.00097,4,0.299,-6.554,0,0.323,86.975,4,0.511
spotify:track:5NCY3uTCovd93aqwbodUhm,0.114,0.461,237827,0.551,0.0,0,0.11,-13.095,1,0.0345,129.716,4,0.689
spotify:track:0VQ0n5gMgJLNixG8BfWBT5,0.0991,0.403,230533,0.644,0.000179,2,0.231,-8.608,1,0.0439,211.27,3,0.714
spotify:track:4fI6dj7tYo7THZE5EJwPHZ,0.0167,0.897,137264,0.519,0.000126,2,0.0389,-7.913,1,0.0731,108.016,4,0.641
spotify:track:3evG0BIqEFMMP7lVJh1cSf,0.568,0.591,215733,0.289,0.000777,4,0.0928,-11.049,1,0.026,76.391,4,0.733
spotify:track:6azUQnjmysOi0an0rWzhuB,0.97,0.367,40850,0.227,0.000182,3,0.306,-19.28,1,0.0892,71.436,1,0.481
spotify:track:2P3lKBrnpramuCgH07o113,0.000165,0.599,289262,0.973,0.895,1,0.0981,-6.114,1,0.0395,144.997,4,0.789
spotify:track:2Po4jzwwT1Kaz0xp7Ejojf,0.0373,0.888,210563,0.778,0.0,2,0.0888,-5.403,1,0.254,129.979,4,0.385
spotify:track:1A8WZgfOGq3Axyetvbun0d,0.00294,0.592,155068,0.65,0.713,7,0.285,-4.434,0,0.0664,175.022,4,0.0393
spotify:track:1U6Ejld67ky0fyVFv7bXH5,0.15,0.737,138287,0.921,0.0,6,0.301,-4.91,1,0.213,105.055,4,0.713
spotify:track:3IVrlcM5gDoj3lghHY9m7I,0.000297,0.628,427000,0.999,0.854,0,0.0869,-6.841,1,0.0762,155.013,4,0.439
spotify:track:3frFx2j0glZ1iQlYQPEHGC,0.116,0.802,167419,0.412,0.0,1,0.182,-10.238,1,0.12,149.957,4,0.324
spotify:track:3ndtXmo9U52WnODVED5KMR,0.0078,0.496,174000,0.846,0.722,10,0.395,-9.843,1,0.0547,159.962,4,0.503
spotify:track:70bB4XMXQKhT8KGExutIk3,0.087,0.561,203947,0.978,0.0531,3,0.388,-4.481,0,0.0555,166.868,4,0.486
spotify:track:0tFg9xLxPCZWwV01Dd7Orr,0.00387,0.513,232286,0.817,0.0145,9,0.145,-11.416,1,0.0341,167.817,4,0.0697
spotify:track:7xR6hQnqYOjpBu343MRMqa,0.00292,0.577,226933,0.872,0.00827,10,0.346,-7.769,0,0.0457,150.066,4,0.777
spotify:track:6L931X4LbkLbvOpJp04YbE,0.000145,0.464,207933,0.936,0.00516,1,0.305,-6.864,0,0.0349,167.983,4,0.294
spotify:track:6w9GJgaGEMgUw2Pf7Ams3T,0.607,0.822,128612,0.719,0.000143,8,0.134,-3.619,1,0.0964,139.97,4,0.811
spotify:track:3Go5zOzboOJ1CTn1khxFe4,0.871,0.801,163168,0.72,8.55e-05,11,0.106,-5.568,0,0.258,159.146,4,0.462
spotify:track:1vl9tpxpj3EXcKtO3GqO6d,0.395,0.55,132901,0.797,0.0126,11,0.104,-7.523,0,0.352,124.594,4,0.438
spotify:track:44E1giL1G8qECSmOI2oeaB,0.00886,0.75,205012,0.786,2.67e-06,9,0.323,-1.642,1,0.0624,87.506,4,0.369
spotify:track:3c46fXVjVArsPheex1R7AI,0.0495,0.703,177045,0.468,0.0,4,0.372,-7.781,0,0.166,93.935,4,0.725
spotify:track:267JxhBufarxuimBNZDAAa,0.905,0.708,100000,0.443,0.894,8,0.124,-7.695,1,0.209,78.037,4,0.567
spotify:track:3gw91o4at6nDzewF9Hxzs7,0.105,0.678,222453,0.732,1.56e-05,4,0.306,-5.696,0,0.0465,87.495,4,0.337
spotify:track:5xjbm4rjUj0taB64vXJVGS,0.00246,0.649,286070,0.997,0.878,0,0.118,-2.418,1,0.131,158.021,4,0.688
spotify:track:546ElRUs1WlZj1ZDwgO4LL,0.595,0.734,189818,0.404,0.912,9,0.11,-11.3,0,0.0395,110.004,4,0.297
spotify:track:58JbFLKwhdxd0OYy5PUpNH,0.632,0.671,182923,0.428,0.0927,0,0.0977,-10.548,1,0.122,159.993,4,0.283
spotify:track:5JLTfEnIRrlkJuq1WduEZ4,0.703,0.69,203477,0.223,1.57e-05,7,0.0989,-12.463,1,0.0499,114.315,4,0.357
spotify:track:05d0sXGApO7BPFY9tMwCXm,0.0116,0.517,206493,0.463,9.65e-05,1,0.0742,-9.664,0,0.0354,114.891,4,0.49
spotify:track:7zQirOExB0VR8yWUOqYeio,0.0504,0.923,145075,0.533,0.0,11,0.102,-6.016,0,0.262,133.991,4,0.587
spotify:track:2YdEkQdH0t5ySMVxCRJ1x7,0.775,0.567,116000,0.537,0.922,0,0.545,-9.661,1,0.0496,123.977,4,0.524
spotify:track:2lrWS3Z8lRr82y06OCmo1L,0.108,0.758,140356,0.464,0.0,10,0.105,-9.786,0,0.0916,129.894,4,0.586
spotify:track:0UlGzeTnGjhqKfmPFb6XKR,0.269,0.45,108482,0.851,0.188,8,0.0667,-6.97,1,0.0542,195.631,4,0.962
spotify:track:4GsjpgN5cD2QpaXNVfcCrA,0.00142,0.633,193500,0.899,0.757,1,0.504,-6.095,1,0.0917,160.039,4,0.695
spotify:track:3yJNSt9DMWMnmnoYTKp1hw,1.27e-06,0.355,108371,0.951,0.909,4,0.123,-6.954,0,0.056,177.948,4,0.822
spotify:track:2HC7gdKa77R16huReRtkKy,0.0117,0.703,192000,0.654,0.659,9,0.0868,-9.824,1,0.0876,160.044,4,0.791
spotify:track:4blvRJb84P0uAnWN3dYO7E,0.67,0.469,157074,0.78,0.919,0,0.327,-10.636,1,0.0585,170.034,4,0.148
spotify:track:5LuWowQhMYilz5A12WHlDQ,0.0453,0.362,160000,0.959,0.694,7,0.207,-3.524,1,0.0895,74.993,4,0.446
spotify:track:6zpXHpEe2zJFgsdR1sU7cM,0.38,0.522,161366,0.66,0.776,9,0.424,-15.449,1,0.0407,160.921,4,0.533
spotify:track:3XcNjneShwBh7XhBFFSHDC,0.583,0.37,111469,0.618,0.979,1,0.0913,-6.303,1,0.0666,80.385,3,0.843
spotify:track:5ySTbUHGmTMpOHiyjxheA0,0.227,0.744,224000,0.553,1.06e-05,6,0.158,-8.845,0,0.0493,101.138,4,0.404
spotify:track:5FqxUTcZVjbpk4LLeZcKUs,0.00166,0.737,414911,0.99,0.866,5,0.0694,-7.652,0,0.111,145.001,4,0.153
spotify:track:3WU2blK7YBcugEEU9CATvF,0.000755,0.741,188200,0.79,0.0,2,0.0345,-5.056,1,0.284,185.779,4,0.806
spotify:track:4QvewTnwTRy9OXiFsLHlK1,0.0713,0.764,230493,0.669,0.0,0,0.315,-7.532,1,0.138,117.999,4,0.605
spotify:track:1GcjMV7H8NMJYZTZnWDFe1,0.0193,0.591,159429,0.814,0.488,1,0.123,-9.806,1,0.0859,159.994,4,0.441
spotify:track:24zV8rLjDNklzU8kPiQjAf,0.00148,0.456,137760,0.656,0.0035,0,0.656,-8.499,1,0.0707,143.928,4,0.508
spotify:track:3BDpkLMkgrtrM3HckrVIXr,0.0395,0.595,198107,0.617,4.06e-06,1,0.619,-4.238,1,0.31,159.83,4,0.464
spotify:track:3Ad6VqoDpOrJ1CbYFOlUOy,0.391,0.42,206875,0.791,0.0357,3,0.0884,-7.245,0,0.0552,106.065,4,0.093
spotify:track:0F3DdOECeVoVaELgPcYiSf,0.0483,0.692,316129,0.842,2.48e-06,5,0.382,-8.199,1,0.392,128.037,4,0.227
spotify:track:2UVPNfmTx2C27Py3z5r9RC,0.879,0.138,138840,0.207,0.915,2,0.121,-17.358,1,0.0408,176.246,3,0.434
spotify:track:2ecYJyAHF43oBSQ5Crcrel,0.956,0.179,176307,0.25,0.949,7,0.109,-11.282,1,0.0386,67.507,3,0.041
spotify:track:6rjHq9THY9WoxTuyeGJ02A,0.834,0.14,368547,0.0524,0.944,9,0.0985,-26.959,0,0.0425,141.279,4,0.0336
spotify:track:668l1jLhA5t4nYsSIvdPf1,0.132,0.389,111693,0.539,0.684,8,0.377,-14.537,1,0.0563,129.877,4,0.355
spotify:track:2G5hAbyjLoY1wSQFbOy5PN,0.975,0.225,98373,0.0417,0.396,4,0.0718,-30.105,0,0.0435,133.89,4,0.0889
spotify:track:2lRDMjTOqv4a9mrIrgZYmX,0.28,0.492,105880,0.501,0.893,2,0.121,-13.694,1,0.0489,99.964,4,0.0726
spotify:track:38aLVNQCL1nWPLhQgVuj1V,0.986,0.782,163520,0.173,0.899,0,0.0753,-18.543,1,0.0471,123.683,4,0.861
spotify:track:4H3KBBAe2Fcgv9lH6E10Oe,0.559,0.175,174440,0.248,0.966,11,0.189,-16.707,0,0.0423,110.447,3,0.0396
spotify:track:43uaPdpDOe1iBt0nztjVLZ,0.937,0.181,162853,0.178,0.834,4,0.0857,-13.757,0,0.0344,153.887,4,0.0429
spotify:track:1PPTlPJqKuL0fdoTmzwXJy,0.954,0.212,234040,0.0443,0.537,9,0.0998,-24.6,0,0.0434,106.632,1,0.139
spotify:track:5qWvQZewRB57giOKgvUE3F,0.873,0.178,301880,0.266,0.917,0,0.0979,-13.791,1,0.0331,84.537,4,0.191
spotify:track:4fG0zASzzrjugiQ6VJUozp,0.295,0.28,91920,0.526,0.881,2,0.0896,-16.144,1,0.0599,106.235,4,0.0307
spotify:track:0VTuzCnqdxzpEheq4GuC2N,0.876,0.285,246067,0.0442,0.0709,5,0.114,-27.241,0,0.0358,129.025,4,0.0558
spotify:track:3fr220xo6nu5ysW16DjsXi,0.725,0.136,128467,0.345,0.91,6,0.175,-16.834,1,0.0399,89.783,3,0.158
spotify:track:2GY8VKvfP3ZtKSk1byDYb1,0.793,0.337,160253,0.119,0.794,7,0.161,-21.437,1,0.0382,80.265,4,0.209
spotify:track:5XbDL9Otyn3C9vAY3awneT,0.699,0.479,152600,0.267,0.722,4,0.339,-17.335,0,0.041,140.217,4,0.108
spotify:track:6qbbXC1XL5NzkGnFtOz8sV,0.916,0.133,211880,0.187,0.889,0,0.142,-19.716,1,0.0375,73.394,3,0.0552
spotify:track:3jDQ62q9iG7oZv6FpFGL6y,0.904,0.0859,172987,0.141,0.928,9,0.363,-21.633,0,0.0412,77.779,4,0.0346
spotify:track:2pYtUiFhiRH5ssLl7wBK4v,0.37,0.228,89187,0.29,0.928,0,0.494,-16.318,1,0.0407,124.267,4,0.115
spotify:track:22H2KFYM3RJXFIezRQeaeG,0.891,0.317,172653,0.0436,0.922,0,0.157,-29.086,1,0.0317,89.651,3,0.0396
spotify:track:15HDD8NNnaehHObrpu6pY7,0.88,0.159,215133,0.0972,0.883,7,0.113,-21.904,0,0.0367,83.144,4,0.0939
spotify:track:4iCkcGI53Q304PNOX8AZF2,0.967,0.198,204933,0.16,0.571,2,0.385,-21.307,0,0.0382,39.371,4,0.134
spotify:track:1IO6EZbjAf4T5q4nv4oMSQ,0.705,0.107,164213,0.2,0.906,1,0.112,-18.614,1,0.0465,91.484,3,0.0323
spotify:track:2cbweEdvnpfWfrBt3X8nXG,0.99,0.214,99917,0.129,0.883,7,0.0632,-17.355,1,0.0438,74.034,5,0.0392
spotify:track:4RAsPaLr3nCAv46KEHBwL6,0.992,0.157,129260,0.00642,0.868,8,0.0814,-30.081,0,0.042,64.286,5,0.034
spotify:track:24hLpDpezPW6MdE0Hc99vW,0.993,0.361,66467,0.0972,0.972,7,0.0772,-19.72,1,0.0358,63.395,4,0.0702
spotify:track:0w5ymU3obTE6hVDfMHJDDL,0.988,0.274,128813,0.0571,0.763,7,0.0844,-30.322,1,0.0545,174.477,3,0.0513
spotify:track:5yrUw3CtVT8BQuhsDdniW1,0.971,0.153,140933,0.0569,0.941,0,0.0761,-20.918,1,0.0355,100.151,4,0.0371
spotify:track:2zdFgBbORyhK5bzEymD9PY,0.976,0.348,153040,0.123,0.953,8,0.0672,-22.131,0,0.0335,100.973,4,0.134
spotify:track:4oSP9luyZM14whv01QIrp5,0.945,0.514,66873,0.241,0.459,6,0.0838,-17.056,1,0.0592,139.842,4,0.0373
spotify:track:2dHnIe0JsqshUnyzcMMOhW,0.927,0.201,157222,0.133,0.961,9,0.116,-19.194,0,0.0387,155.788,3,0.0775
spotify:track:2vxyjG92ojNGlTBugdBQ1M,0.939,0.247,124507,0.265,0.915,2,0.18,-15.452,0,0.0361,87.807,4,0.0402
spotify:track:73LiiiuUup3eF4EGoNrgvD,0.846,0.332,33231,0.0882,0.915,5,0.187,-18.516,1,0.0451,115.007,5,0.076
spotify:track:4FaHP2h9jnLABm0irJLDAP,0.924,0.479,113586,0.0342,0.984,9,0.0706,-19.311,0,0.0291,69.981,3,0.187
spotify:track:3ArR6xtyGPGppZoy4999q0,0.954,0.597,102058,0.268,0.961,7,0.132,-18.485,0,0.0564,137.942,3,0.0992
spotify:track:5jvuuUWEB8WHPisQYmHfID,0.988,0.341,149160,0.0945,0.924,10,0.139,-25.357,1,0.0336,78.275,4,0.1
spotify:track:4gBHzGriOL9bhAH5H5TcvI,0.983,0.175,157987,0.000922,0.928,2,0.0843,-32.269,1,0.047,77.133,1,0.0564
spotify:track:0nf6VU69CvYI8F7neVFmWS,0.94,0.376,85467,0.127,0.839,11,0.0864,-18.327,0,0.0454,101.53,4,0.0461
spotify:track:4V09VgSVjcx2mQbPaoGCOI,0.818,0.442,103294,0.219,0.859,7,0.174,-19.281,1,0.0514,150.898,4,0.191
spotify:track:6OZRREB2IQmPQpG4X2E8fN,0.955,0.316,136853,0.169,0.612,9,0.106,-16.992,0,0.0366,139.932,4,0.259
spotify:track:7iLVpb0WAgeVRn2wSdmdrd,0.967,0.357,101573,0.0878,0.98,10,0.102,-16.909,1,0.0392,82.874,3,0.654
spotify:track:1x8oFkzBusfdbG6mp05ds6,0.783,0.13,162307,0.209,0.897,9,0.131,-19.734,0,0.0371,70.562,4,0.0387
spotify:track:0owIthsU5nNNPLK6MjdVOe,0.973,0.176,116760,0.00998,0.854,4,0.0842,-27.101,1,0.0456,83.902,4,0.0385
spotify:track:6DtABbca9XjDJBT7DMU0va,0.913,0.551,103072,0.119,0.906,7,0.103,-17.432,0,0.0471,119.944,4,0.0528
spotify:track:3FuIwtiMNisauMhKOdmPjO,0.898,0.0956,199012,0.0602,0.944,0,0.0846,-20.134,1,0.0519,77.391,3,0.0382
spotify:track:1yiusYOHa3PrmdXhGrPRBP,0.939,0.294,97827,0.116,0.74,0,0.072,-16.924,1,0.0365,68.126,3,0.072
spotify:track:1qBXkDmnMZXaumaaxwmdYu,0.982,0.348,72908,0.143,0.49,5,0.192,-24.492,1,0.0445,152.888,3,0.305
spotify:track:6P6RMqScMN1Ru8H464SRTK,0.994,0.455,197844,0.0234,0.94,10,0.104,-26.342,1,0.088,96.199,3,0.117
spotify:track:1VWYKR91K0WYMxyBHNaYxt,0.99,0.446,112556,0.0523,0.97,4,0.0878,-26.715,0,0.081,101.8,5,0.0351
spotify:track:7jSQaXLzpLHjSQTev2krvT,0.98,0.164,76133,0.0248,0.967,5,0.103,-27.25,1,0.0462,79.083,3,0.0553
spotify:track:1Rb0qpGe8jRRSBcMAywoiJ,0.976,0.187,164262,0.0861,0.805,3,0.106,-19.728,0,0.0413,69.761,3,0.0379
spotify:track:0PTVlMVjdRp3DRo8oWdrvD,0.719,0.191,154213,0.325,0.899,11,0.0769,-13.063,1,0.0316,107.394,3,0.122
spotify:track:3suCGJP93QDQftVzFdG3oj,0.99,0.179,123000,0.12,0.879,2,0.0433,-18.381,1,0.0502,130.36,1,0.0717
spotify:track:2knInspXtYwpht6d5PzrJ4,0.974,0.129,67865,0.105,0.795,7,0.145,-16.328,1,0.0393,91.85,3,0.0685
spotify:track:1nd0AX0VYGQb2pF442YqGj,0.975,0.217,82773,0.117,0.911,3,0.0573,-21.398,1,0.0374,46.755,3,0.0388
spotify:track:3gDMowCL0zgKSKLXQcaCTN,0.864,0.184,78893,0.525,0.777,4,0.628,-18.369,0,0.0505,98.511,3,0.1
spotify:track:0B89GDjVRIIj0DGWw8CUXG,0.976,0.17,166520,0.125,0.815,7,0.104,-16.627,1,0.0426,60.621,3,0.035
spotify:track:4WeggJP7qzY569DmdCkanK,0.951,0.285,135373,0.0741,0.926,5,0.093,-21.585,1,0.0369,107.379,4,0.063
spotify:track:5i1TFkWVE2jReFWbxzdf5e,0.889,0.162,100750,0.054,0.919,3,0.1,-26.995,0,0.0422,138.993,4,0.0724
spotify:track:1Rdd7MeSSYpFaketRbcPGL,0.969,0.336,131267,0.145,0.966,0,0.12,-18.513,1,0.0364,119.924,4,0.0397
spotify:track:7cpVPjdyGplWZLlg66KuWQ,0.964,0.178,118987,0.0135,0.92,7,0.116,-28.203,1,0.046,47.37,4,0.0392
spotify:track:6UPGTyg2GjGGr8zBs9YexP,0.389,0.173,90558,0.198,0.904,11,0.0992,-21.125,1,0.0482,121.787,5,0.0333
spotify:track:0GhjvhnPB5wqWmT2KHCaq6,0.541,0.214,123293,0.0612,0.852,0,0.305,-21.89,0,0.0394,78.184,4,0.0652
spotify:track:099QlSujdXkd9DCwAh2fgX,0.966,0.275,57520,0.115,0.96,2,0.1,-18.861,1,0.0346,85.497,3,0.155
spotify:track:2hMmh9DiAcBjSw59vmYkTo,0.946,0.311,127615,0.0268,0.841,0,0.089,-27.455,0,0.0383,139.119,3,0.0771
spotify:track:3bLXdyKo2aD1O9Cq7m6aii,0.925,0.282,206467,0.187,0.825,9,0.265,-17.969,0,0.0505,155.027,3,0.156
spotify:track:6LYwvnLMcPhZv753rbfYcm,0.955,0.1,227816,0.0278,0.962,0,0.0794,-22.294,1,0.039,74.078,4,0.0353
spotify:track:7wH7xQ9eRXF56UkQTiurCT,0.961,0.206,146858,0.22,0.879,4,0.304,-14.795,0,0.0444,143.317,3,0.0881
spotify:track:4PBYLOWSFd6C8KqrfF0ZYa,0.985,0.307,178033,0.0693,0.932,7,0.112,-22.237,1,0.0339,77.234,4,0.0526
spotify:track:7bgjuVKc4ttO3Ktnifm3Oc,0.782,0.509,119500,0.0216,0.858,7,0.0904,-23.994,1,0.0331,96.207,4,0.248
spotify:track:1UaHSfhUQmvO9hcFLN5daJ,0.983,0.384,323640,0.0575,0.897,0,0.107,-20.606,1,0.0411,118.801,4,0.11
spotify:track:28ueKbmxnbAxziGrdAMTHg,0.944,0.488,88769,0.471,0.969,2,0.127,-11.849,0,0.0335,99.468,3,0.642
spotify:track:107LfcPH841zWxyeXEdN0i,0.775,0.295,147902,0.0465,0.406,2,0.115,-24.067,0,0.033,92.249,4,0.089
spotify:track:7ducEI1PeO4OxqBX2IdKlb,0.931,0.283,597587,0.183,0.858,9,0.0549,-18.505,1,0.0392,77.334,4,0.236
spotify:track:6MVKZqfRYWkeFNRiIRjJub,0.742,0.57,110776,0.279,0.521,7,0.282,-11.271,1,0.0442,115.47,4,0.481
spotify:track:71pjKdqMz4T7EN8WS4E2f8,0.989,0.347,143299,0.0527,0.497,11,0.088,-22.46,1,0.0318,84.635,3,0.356
spotify:track:295zyDBO6VyblUkySQJmwp,0.745,0.421,130427,0.736,0.94,2,0.143,-11.538,1,0.0688,80.423,4,0.534
spotify:track:56pKYnSA0CyayMJWcEU5kH,0.688,0.3,394440,0.289,0.683,10,0.0772,-17.109,1,0.0557,129.673,4,0.0492
spotify:track:7vKCBGIwdXGJWTI4q8irw1,0.294,0.565,98560,0.654,0.258,2,0.126,-11.808,0,0.0303,105.048,4,0.769
spotify:track:0GwNigBs1iFUdKot2Rloh5,0.768,0.191,385653,0.39,0.811,3,0.0749,-14.997,1,0.115,79.28,4,0.315
spotify:track:1PhuDElQrADCPvBhojbnd3,0.975,0.509,90447,0.144,0.928,11,0.135,-16.711,0,0.0304,103.961,4,0.563
spotify:track:39S4tvewCjTWwJG0SVMr8O,0.447,0.413,150547,0.197,0.554,8,0.0922,-26.103,0,0.0424,113.039,4,0.19
spotify:track:5CIgSA5NrxwSkuEukU3jSI,0.97,0.62,142940,0.106,0.0757,2,0.506,-17.157,0,0.0352,120.003,4,0.519
spotify:track:2l1KnB00tpoesjDiZ8N9HE,0.98,0.28,165000,0.287,0.594,2,0.11,-10.355,1,0.0346,108.267,4,0.168
spotify:track:6nQImNsFZlgsn9KeMbkjJT,0.956,0.325,367867,0.19,0.585,0,0.0932,-14.988,1,0.0395,118.507,4,0.14
spotify:track:0GEc5UxRPHjd7mjVxELdGr,0.811,0.463,137600,0.561,0.626,10,0.282,-14.26,1,0.0432,140.129,4,0.632
spotify:track:6lRkFM2R45MlVM7Iit1NbX,0.915,0.42,218182,0.292,0.876,9,0.262,-9.977,0,0.0691,81.092,4,0.138
spotify:track:5Lg7xx5AE7aZ7mTVnB8TtW,0.86,0.335,164624,0.0773,0.909,9,0.0851,-18.978,1,0.0425,94.296,4,0.044
spotify:track:1FdDpEy0LqA5i3rObkuio1,0.984,0.494,148073,0.148,0.908,3,0.18,-14.238,1,0.0337,109.993,4,0.348
spotify:track:5yB0VncbtAZveUW1OyxZ7L,0.309,0.732,36027,0.256,0.918,4,0.0741,-16.532,0,0.158,119.732,4,0.615
spotify:track:1tNy5VkcyaGSFenZI4u1Ge,0.917,0.146,55947,0.0378,0.851,3,0.114,-24.523,0,0.0348,68.5,5,0.036
spotify:track:7sRiEwNqBE3T4eFy9PvnoO,0.945,0.164,67507,0.179,0.792,7,0.157,-16.225,1,0.0351,86.521,4,0.0343
spotify:track:0rQXTP7xTYUqimDu0cafjX,0.134,0.145,66627,0.321,0.859,4,0.329,-7.708,1,0.0332,175.637,3,0.581
spotify:track:2raI4p6f5uOtb2AV0HOW67,0.055,0.967,259667,0.543,0.000172,6,0.0844,-5.018,0,0.0474,108.011,4,0.831
spotify:track:5Nbgz5ULGqG9kIuefpSFn6,0.0113,0.655,236559,0.834,0.394,1,0.126,-8.325,1,0.0511,139.999,4,0.386
spotify:track:5Xcj53AzXucFUPDGiVeZqQ,0.0242,0.668,351483,0.943,0.557,7,0.0974,-8.885,1,0.0367,135.021,4,0.0621
spotify:track:2B3pwgXZCmEtTbeCQ0N2dX,0.00611,0.733,337655,0.789,0.871,9,0.0951,-7.816,1,0.0504,145.0,4,0.737
spotify:track:4blmW4xxOlXrScEkmh5Pk3,0.00692,0.661,288002,0.517,0.887,0,0.164,-9.451,1,0.0382,139.998,4,0.643
spotify:track:7LGYQ9jEuLuZoGipsgmxAh,0.0692,0.596,269651,0.844,0.292,4,0.11,-2.717,0,0.159,172.081,4,0.0995
spotify:track:6oLe2vEi4uSK76nSkhqZwu,0.00131,0.594,386400,0.999,0.808,9,0.122,-4.886,0,0.0805,150.024,4,0.164
spotify:track:7g5UQX5UTXJl1GVvBSxYEn,0.0572,0.535,238067,0.827,0.000109,7,0.166,-5.471,0,0.0378,96.944,4,0.357
spotify:track:0ikmhbH2wPx0iFayhraSWp,0.768,0.483,201561,0.49,1.2e-06,5,0.112,-4.736,1,0.0318,137.606,4,0.43
spotify:track:5grZeDaRYOQWYJnIoekw4v,0.228,0.593,169102,0.475,0.0,1,0.104,-5.59,1,0.0309,143.905,4,0.505
spotify:track:2iu70u6xvdDDJ0pZQUDcHZ,0.054,0.678,253800,0.783,1.66e-05,10,0.0716,-7.699,0,0.0606,96.951,4,0.763
spotify:track:5vd1QZ0tdXOExiegC55IAS,0.288,0.55,188440,0.525,0.0172,7,0.106,-8.754,1,0.0275,171.172,4,0.806
spotify:track:1cWilR7SC3qyfl6emCvYf0,0.00559,0.639,218840,0.757,0.0509,10,0.134,-12.351,0,0.0496,125.209,4,0.643
spotify:track:32ZGLV7Nsy9PQyZ7LNgDkB,0.0108,0.486,98067,0.943,0.0,9,0.171,-7.177,0,0.0565,111.095,4,0.708
spotify:track:3CozHrYigsnrpuDI76E2M5,0.0199,0.812,219444,0.844,1.73e-06,11,0.383,-6.496,0,0.265,139.959,4,0.63
spotify:track:2RQzmt6OGFc4ziJ70dcx2b,0.00134,0.796,178065,0.734,0.836,7,0.151,-7.728,0,0.186,131.807,4,0.8
spotify:track:76yj7JoPP3RkBdky1gufVU,0.0145,0.847,281357,0.879,0.00187,9,0.341,-4.929,1,0.277,137.014,4,0.907
spotify:track:6WwtRGTQXtZdKlJnnGX5CW,0.0018,0.871,227556,0.795,0.593,11,0.0446,-8.499,0,0.142,134.992,4,0.959
spotify:track:1VMdxrt7L5aBqOGmIWBrjL,0.151,0.623,238965,0.636,0.0,2,0.133,-8.166,0,0.0332,98.983,4,0.254
spotify:track:6j0nZGLWzayNiEcHb70yqu,0.0263,0.717,205777,0.675,4.06e-05,11,0.171,-8.139,0,0.0302,120.048,4,0.641
spotify:track:4BeCUz9P89lrIIHY1O8Cyu,0.226,0.814,258424,0.504,0.00101,5,0.688,-10.216,1,0.119,90.03,4,0.708
spotify:track:5ev47QYsBU46zhjnHC3Jmh,0.00856,0.613,253066,0.732,0.0108,0,0.116,-8.472,1,0.0611,93.023,4,0.683
spotify:track:3Rb7HXCPIzxBbelwdL15O3,0.0187,0.677,270837,0.636,1.7e-06,0,0.321,-8.901,1,0.0284,126.027,4,0.889
spotify:track:5pLgio8GlWLCwaZkUTtboI,0.00149,0.705,216636,0.692,0.000193,9,0.137,-7.271,1,0.0303,125.933,4,0.772
spotify:track:3LcOODCyOtTf8X9VvznL4o,0.0204,0.623,244340,0.544,3.43e-05,8,0.105,-9.354,0,0.0371,129.825,4,0.43
spotify:track:2Vi8BQIM9vCQkkrvf3VPjI,0.163,0.646,238180,0.585,0.293,4,0.406,-9.148,1,0.0336,110.058,4,0.412
spotify:track:22BEq7Qw2DcoejA77UOhvP,0.0185,0.657,254406,0.559,0.00201,5,0.147,-8.176,1,0.0452,151.871,4,0.562
