,duration_ms_x,explicit,name,popularity,uri,orig_uri,isrc,acousticness,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
12886,272509,False,5 on my Teeth 10 on my Wrist,8,spotify:track:1wZJATBsrv61xL66U9XKO3,spotify:track:1wZJATBsrv61xL66U9XKO3,FRDX62308020,0.178,0.625,272509,0.707,0.0225,4,0.128,-8.23,0,0.0715,86.004,4,0.35
12887,326890,False,Spirit Of Extasy,12,spotify:track:3u6du2zzwtCbDXhAFQSYan,spotify:track:3u6du2zzwtCbDXhAFQSYan,FRDX62308030,0.0022,0.688,326891,0.986,0.891,2,0.0565,-5.677,1,0.0504,154.99,4,0.964
12888,340358,False,For The Trucks,11,spotify:track:5NxCNLwp76b32eXZyrXKV6,spotify:track:5NxCNLwp76b32eXZyrXKV6,FRDX62308040,0.00481,0.695,340358,0.858,0.896,0,0.113,-8.98,1,0.0586,148.032,4,0.337
12889,244273,False,Bring It On,16,spotify:track:1yUJXnjM4QahAFlxetPhdF,spotify:track:1yUJXnjM4QahAFlxetPhdF,FRDX62308050,0.144,0.609,244274,0.946,0.547,4,0.295,-6.178,1,0.0504,171.034,4,0.326
12890,128371,False,Krach im Kopf,32,spotify:track:0g03RO8GIX7WzDIxj1gdVI,spotify:track:0g03RO8GIX7WzDIxj1gdVI,CH7812346836,0.656,0.68,128372,0.633,0.000141,1,0.317,-8.012,0,0.288,99.982,4,0.889
12891,160830,True,Meine Hoe,42,spotify:track:37dS1F1f06NfEjC3PE1lrX,spotify:track:37dS1F1f06NfEjC3PE1lrX,DEQ021801389,0.339,0.814,160830,0.748,1.78e-05,7,0.0794,-6.532,1,0.297,90.04,4,0.896
12892,207471,False,Driver,43,spotify:track:48a5zY09e6NlZrNJFnwOP9,spotify:track:48a5zY09e6NlZrNJFnwOP9,QM4TX2055789,5.27e-05,0.411,207472,0.979,0.825,1,0.0715,-3.617,1,0.0838,173.937,4,0.275
12893,190344,False,Devotion (feat. Cameron Hayes),55,spotify:track:6a6m9cezKuRGoiHH11bU4Z,spotify:track:6a6m9cezKuRGoiHH11bU4Z,UKFTL1600126,0.0129,0.458,190345,0.987,0.0256,5,0.0469,-0.753,0,0.0896,173.97,4,0.3
12894,191040,True,DBZ,50,spotify:track:5YxyOJnOHFUnPU4UeKZMf6,spotify:track:5YxyOJnOHFUnPU4UeKZMf6,QZS7J2486369,0.302,0.759,191040,0.665,0.0,1,0.394,-6.002,1,0.328,93.088,4,0.722
12895,171549,False,ich brenn für dich,41,spotify:track:5UvAg513TL86E8JWdJrGeV,spotify:track:5UvAg513TL86E8JWdJrGeV,DEVU52499108,0.813,0.575,171549,0.63,0.0988,7,0.118,-10.942,0,0.432,142.225,4,0.234
12896,163702,False,kenn ich auch,20,spotify:track:2cbRwreroy6Dd40526o84h,spotify:track:2cbRwreroy6Dd40526o84h,DEUE22476636,0.414,0.878,163702,0.718,0.479,1,0.329,-5.931,1,0.167,131.019,4,0.688
12897,125240,True,home run,16,spotify:track:1ExFR34DnaE4BzE1EzCXER,spotify:track:1ExFR34DnaE4BzE1EzCXER,ATAI72400025,0.372,0.814,125240,0.512,5.89e-05,4,0.562,-7.077,1,0.405,115.106,4,0.431
12898,155805,False,nichts passiert,6,spotify:track:1PxEBONg9LzLjqffo6wFEl,spotify:track:1PxEBONg9LzLjqffo6wFEl,ATAI72400014,0.813,0.427,155806,0.544,0.000441,2,0.286,-8.047,1,0.33,173.948,4,0.442
12899,335000,False,MELD DICH,29,spotify:track:6hrlbqH9tQl8dXtwDb6URN,spotify:track:6hrlbqH9tQl8dXtwDb6URN,QZS632331622,0.102,0.85,335000,0.664,0.725,2,0.106,-9.518,0,0.048,146.983,4,0.829
12900,148111,True,Alle meine Feinde sind cool,24,spotify:track:4SzSlCsEWy2axUQUopedom,spotify:track:4SzSlCsEWy2axUQUopedom,FRX202466775,0.0168,0.71,148111,0.719,0.0,0,0.142,-7.111,1,0.0272,119.989,4,0.623
12901,145003,False,7 Uhr,19,spotify:track:1mEEoSb5mrHB73ItFgc8EU,spotify:track:1mEEoSb5mrHB73ItFgc8EU,ATFV72207109,0.292,0.843,145003,0.327,7.9e-05,10,0.0866,-12.562,0,0.0731,92.97,4,0.599
12902,116921,True,maserati blues,16,spotify:track:57mR0SMGToxcvlpVp6Vh3R,spotify:track:57mR0SMGToxcvlpVp6Vh3R,NL4NL2112675,0.492,0.476,116922,0.661,0.0,2,0.255,-9.84,1,0.206,60.059,4,0.369
12903,153520,False,Bisschen Angst,31,spotify:track:5ip7u6mnnZtJBNRqTMkDSZ,spotify:track:5ip7u6mnnZtJBNRqTMkDSZ,DEPI82205759,0.188,0.78,153520,0.621,0.172,1,0.0557,-8.0,0,0.0678,157.975,4,0.967
12904,164000,False,Schönheit / Irrtum,29,spotify:track:1eZ431fENDVXFaV9SwWsja,spotify:track:1eZ431fENDVXFaV9SwWsja,DEKF22400435,0.0984,0.755,164000,0.817,0.665,4,0.271,-6.029,0,0.0336,131.009,4,0.158
12905,61893,True,Concussion,38,spotify:track:1sUSaxqOIELqhzrDFChSit,spotify:track:6LVAOGbEUxPU6BboZ06YQg,QZ9Y21766487,0.358,0.719,61893,0.761,0.0,0,0.0614,-3.381,1,0.859,77.864,4,0.755
12906,84000,True,She,41,spotify:track:5n5lbXMLLMB8FLeNKzP6g9,spotify:track:5n5lbXMLLMB8FLeNKzP6g9,TCAEP2080219,0.863,0.722,84000,0.809,3.79e-05,0,0.139,-4.348,1,0.184,80.023,4,0.247
12907,146953,True,World Champ,64,spotify:track:4VIznE5GISZrFlTxFNE7Pc,spotify:track:4VIznE5GISZrFlTxFNE7Pc,QZHN42243686,0.147,0.516,146954,0.565,0.000285,1,0.313,-6.77,1,0.207,178.177,3,0.721
12908,253051,False,Tigh Pop,15,spotify:track:54oQyfr7as59L7u4yvHS3H,spotify:track:54oQyfr7as59L7u4yvHS3H,FRDKW2319980,0.00205,0.692,253051,0.794,0.0523,9,0.294,-6.231,1,0.081,145.997,4,0.207
12909,198098,False,Still Need U,45,spotify:track:2z0aTFF696oXVdN1sfzKi7,spotify:track:2z0aTFF696oXVdN1sfzKi7,FR10S2461893,8.04e-05,0.684,198099,0.988,0.866,3,0.0937,-4.225,0,0.0392,146.983,4,0.773
12910,148282,False,She's an Actress,32,spotify:track:7mN7uEUQ68LABz55wc9IW8,spotify:track:7mN7uEUQ68LABz55wc9IW8,QM4TX2492924,0.0818,0.764,148283,0.847,0.365,0,0.119,-5.525,1,0.0539,128.964,4,0.15
12911,234626,False,Dance Around Me,49,spotify:track:4h8MROBFUeJMw46AU1u90G,spotify:track:4h8MROBFUeJMw46AU1u90G,CA5KR2424656,0.536,0.712,234626,0.679,0.00783,6,0.539,-6.754,0,0.0444,124.074,4,0.0953
12912,404800,False,You're Never Too Far from Me,34,spotify:track:1HCo7W2RtTWbaJTIa25Mz8,spotify:track:1HCo7W2RtTWbaJTIa25Mz8,USWB10105199,0.602,0.64,404800,0.401,0.76,7,0.0962,-17.807,1,0.0377,100.435,4,0.432
12913,185293,False,Sara Smile,67,spotify:track:1qjrYozGqc7upUgfN776lZ,spotify:track:1qjrYozGqc7upUgfN776lZ,USRC17500581,0.357,0.592,185293,0.398,0.000925,2,0.119,-10.81,0,0.0678,150.038,3,0.204
12914,252080,False,My Flame,51,spotify:track:1FgyYm1kcXjkdR1VZmaiVo,spotify:track:1FgyYm1kcXjkdR1VZmaiVo,USA370532327,0.465,0.514,252080,0.295,0.00095,4,0.0728,-15.366,0,0.0255,87.213,4,0.41
12915,186173,False,Say That You Will,28,spotify:track:7b4Xmg409oZMWHuu09TNMS,spotify:track:7b4Xmg409oZMWHuu09TNMS,USSM17900917,0.0802,0.645,186173,0.676,1.31e-06,2,0.0712,-7.832,1,0.0353,89.095,4,0.924
12916,307306,False,I Can't Go for That (No Can Do),66,spotify:track:41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,USRC10301819,0.0405,0.889,307307,0.441,0.000788,0,0.038,-9.506,0,0.0379,110.565,4,0.963
12917,299066,False,Strawberry Letter 23,59,spotify:track:00kvKlIvfzQLSi6T2zwXuS,spotify:track:00kvKlIvfzQLSi6T2zwXuS,USAM17700852,0.269,0.73,299067,0.622,0.00874,7,0.111,-11.7,0,0.0532,90.973,4,0.752
12918,269840,False,Holding Back the Years - 2008 Remaster,68,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,GBCRL0800119,0.58,0.71,269840,0.514,0.000159,9,0.0953,-8.885,0,0.0278,86.02,4,0.517
12919,277373,False,The Sweetest Taboo,66,spotify:track:0sKfhhj6hYyJIXnTiZV9vf,spotify:track:0sKfhhj6hYyJIXnTiZV9vf,GBBBM8500030,0.128,0.752,277373,0.823,0.0098,10,0.303,-9.455,0,0.0447,91.563,4,0.962
12920,324040,False,Biggest Part of Me,64,spotify:track:6JHXiRD1QjMK1N6AQEnL04,spotify:track:6JHXiRD1QjMK1N6AQEnL04,USWB18000096,0.238,0.498,324040,0.723,0.0,10,0.353,-8.053,1,0.05,153.227,4,0.882
12921,233173,False,It's Too Late,72,spotify:track:12q3V8ShACq2PSWINMc2rC,spotify:track:12q3V8ShACq2PSWINMc2rC,USSM17100509,0.493,0.45,233173,0.442,0.00564,9,0.134,-12.718,0,0.0353,208.282,4,0.812
12922,295049,False,I Can't Tell You Why - 2013 Remaster,64,spotify:track:02BsTeJE4q5gWOTt58ur5U,spotify:track:02BsTeJE4q5gWOTt58ur5U,USEE11300335,0.69,0.707,295050,0.346,0.145,11,0.1,-12.397,0,0.0251,85.094,4,0.49
12923,322548,False,Bennie And The Jets - Remastered 2014,74,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,GBUM71304955,0.259,0.665,322549,0.673,7.62e-06,0,0.497,-7.95,1,0.0493,132.642,4,0.779
12924,352920,False,Cruisin',60,spotify:track:2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,USMO17900490,0.416,0.498,352920,0.63,0.0,6,0.238,-5.808,0,0.0276,169.115,4,0.822
12925,275240,False,Down in Brazil,41,spotify:track:1nwbs28yvHMwh89fEKaDTl,spotify:track:1nwbs28yvHMwh89fEKaDTl,USWB19903358,0.418,0.703,275240,0.432,0.00187,11,0.116,-14.212,1,0.0335,132.234,4,0.849
12926,292506,False,On My Way Home to You,36,spotify:track:5TnZfdoBbRP6mpAcx3OGrS,spotify:track:5TnZfdoBbRP6mpAcx3OGrS,USWB10103009,0.52,0.567,292507,0.185,0.042,2,0.0652,-19.895,1,0.0521,76.184,4,0.345
12927,239439,False,St. Elmo's Fire,41,spotify:track:1suCl9Q5tExNARBRPdgKLe,spotify:track:1suCl9Q5tExNARBRPdgKLe,USWB19903110,0.594,0.659,239440,0.316,0.248,2,0.105,-14.401,0,0.0299,110.671,4,0.64
12928,240920,False,Searching,46,spotify:track:45muf22QzSyKwsF4l3IcwJ,spotify:track:45muf22QzSyKwsF4l3IcwJ,USPR37602185,0.535,0.468,240920,0.76,8.1e-06,4,0.0912,-7.304,0,0.0529,168.963,4,0.472
12929,353453,False,Intimate Friends,47,spotify:track:35YSCRS2BshfXYdNAQxrs8,spotify:track:35YSCRS2BshfXYdNAQxrs8,USMO17784732,0.439,0.52,353453,0.516,0.000299,9,0.0614,-9.996,1,0.0259,149.959,4,0.657
12930,159344,False,The King's Affirmation,65,spotify:track:4RLHj4aXHBZIWPBsXqEGgO,spotify:track:4RLHj4aXHBZIWPBsXqEGgO,USQX92204427,0.468,0.671,159344,0.465,0.00836,11,0.166,-11.935,1,0.0382,121.969,4,0.408
12931,160654,True,Petty Lover,60,spotify:track:0SBjNhOuMeUM9nwanocvsm,spotify:track:0SBjNhOuMeUM9nwanocvsm,UKJJP1800002,0.803,0.764,160655,0.363,4.67e-06,6,0.16,-10.113,1,0.572,119.855,5,0.587
12932,255720,False,3 Days,54,spotify:track:5KytIKWqQJXb2T3RNOyi9G,spotify:track:5KytIKWqQJXb2T3RNOyi9G,GBUM71205655,0.828,0.853,255720,0.474,0.00755,9,0.306,-10.711,1,0.049,115.052,4,0.636
12933,272546,False,One Of Those Summer Days,34,spotify:track:37cOjNle7qT7WQXgyP9rR0,spotify:track:37cOjNle7qT7WQXgyP9rR0,GBUM71205659,0.924,0.176,272547,0.248,0.133,4,0.102,-12.398,0,0.0344,82.583,1,0.12
12934,235853,False,Major Minor Love,33,spotify:track:2cK4dcR0aXdGrFLh1nyf4b,spotify:track:2cK4dcR0aXdGrFLh1nyf4b,GBUM71205662,0.833,0.554,235853,0.308,0.0154,11,0.0491,-13.489,0,0.037,118.104,4,0.116
12935,209720,False,Hunger,43,spotify:track:7keDap8WPVeNBJSbDTq2NX,spotify:track:7keDap8WPVeNBJSbDTq2NX,GBUM71205661,0.439,0.735,209720,0.769,0.183,2,0.103,-9.57,0,0.0386,107.475,4,0.947
12936,159626,False,Woman,33,spotify:track:5Kl3llmRnRdimW5rFSxJTD,spotify:track:5Kl3llmRnRdimW5rFSxJTD,GBUM71205657,0.921,0.444,159627,0.304,0.928,3,0.216,-13.506,1,0.0292,108.056,4,0.0479
12937,289071,False,Couldn't Catch My Breath,39,spotify:track:0A8BwD0Ir75VxOXbdKQsyE,spotify:track:0A8BwD0Ir75VxOXbdKQsyE,QZK6H2208200,0.0153,0.72,289071,0.895,0.00322,2,0.102,-6.113,1,0.047,142.013,4,0.223
12938,121846,False,AINT EASIER,54,spotify:track:1cc8vREAjTH1FhvLxfHEHe,spotify:track:1cc8vREAjTH1FhvLxfHEHe,QZDA52356984,0.00237,0.573,121846,0.761,0.844,1,0.067,-9.079,1,0.164,128.742,4,0.742
12939,159357,False,Suavemente,63,spotify:track:4KHXk0rTD80mEf7bbdK29j,spotify:track:4KHXk0rTD80mEf7bbdK29j,FR9KQ2200190,0.284,0.865,159357,0.682,0.00445,7,0.0422,-4.563,0,0.0548,140.052,4,0.508
12940,376875,False,Suavemente - House Remix,30,spotify:track:5IjNelGhwwbD1XPrQvHWyN,spotify:track:5IjNelGhwwbD1XPrQvHWyN,USFTV1000194,0.00126,0.766,376875,0.927,0.862,1,0.106,-5.3,1,0.0611,127.995,4,0.344
12941,146328,True,suavemente.,11,spotify:track:4nXcQwDdr0vyZkcHIMCVsL,spotify:track:4nXcQwDdr0vyZkcHIMCVsL,QZK6P2340409,0.0789,0.936,146329,0.588,0.000377,5,0.0533,-10.412,0,0.0426,118.962,4,0.962
12942,297272,False,Change Your Mind,46,spotify:track:4omurqpm7aWH9VVz2Ii4yO,spotify:track:4omurqpm7aWH9VVz2Ii4yO,GBSMU2891207,0.000104,0.384,297273,0.578,0.886,11,0.125,-9.624,1,0.0312,150.013,4,0.0984
12943,140082,False,Falsche Richtung,35,spotify:track:1Pn6vsVUxCYYso6x8Juyjh,spotify:track:1Pn6vsVUxCYYso6x8Juyjh,DEZY52400010,0.631,0.729,140082,0.469,0.79,5,0.151,-9.585,0,0.129,91.995,4,0.115
12944,148571,False,So weit,34,spotify:track:5kdS5H3dejO4TfMLmrVezJ,spotify:track:5kdS5H3dejO4TfMLmrVezJ,DEZC62375770,0.025,0.654,148571,0.844,0.184,7,0.24,-8.184,1,0.0455,126.082,4,0.226
12945,149677,False,Bett Aus Angst,28,spotify:track:3P12RK6ZTsoFBZZQKjTFDx,spotify:track:3P12RK6ZTsoFBZZQKjTFDx,QZHN92383017,0.000116,0.466,149677,0.686,0.000196,7,0.499,-6.964,1,0.0321,92.971,4,0.429
12946,197513,False,Ritter,21,spotify:track:38uf5RnlROULaWsi9tsjpV,spotify:track:38uf5RnlROULaWsi9tsjpV,QZMEQ2307602,0.0517,0.59,197514,0.667,0.896,4,0.197,-12.566,0,0.062,184.981,4,0.153
12947,145116,False,Pachamama,66,spotify:track:3lFNDaob5QhwE9oo7J0uNT,spotify:track:3lFNDaob5QhwE9oo7J0uNT,DEUM72402416,0.0675,0.658,145116,0.96,0.00457,1,0.497,-3.7,1,0.108,172.064,4,0.479
12948,134849,True,ott nach bayern,43,spotify:track:30zJDIjdJodC5jJl7Ud8Qb,spotify:track:30zJDIjdJodC5jJl7Ud8Qb,DEQ322400118,0.596,0.827,134850,0.403,1.02e-06,5,0.107,-9.501,0,0.375,130.018,4,0.73
12949,60074,False,Echo Sax No.3,53,spotify:track:7qOlBqDL51FLOe76CWSOqF,spotify:track:7qOlBqDL51FLOe76CWSOqF,QZTB92353081,0.996,0.396,60075,0.0984,0.916,7,0.118,-21.564,0,0.0878,72.248,4,0.509
12950,169924,False,Orange Light,47,spotify:track:03QtFQelU4gGveCo2FcJuJ,spotify:track:03QtFQelU4gGveCo2FcJuJ,QZTB82384741,0.193,0.8,169924,0.618,0.883,10,0.0696,-12.163,0,0.0519,117.98,4,0.182
12951,63431,False,Fairy Fountain,67,spotify:track:3uhGWxwYdkwzI9vHITtaza,spotify:track:3uhGWxwYdkwzI9vHITtaza,QZHN71917170,0.966,0.414,63432,0.294,0.789,1,0.0879,-15.648,0,0.043,142.951,4,0.605
12952,84048,False,Where the Mountain Meets the Ocean,58,spotify:track:79w60nqku9nPqJkw2pBNMU,spotify:track:79w60nqku9nPqJkw2pBNMU,QZ8BZ2201394,0.99,0.378,84048,0.00436,0.915,2,0.079,-29.982,1,0.0433,78.748,4,0.219
12953,85000,False,That's Peg's Affair (Solo Guitar),37,spotify:track:1Yn5uJDAgXjcfrYihsrHpE,spotify:track:1Yn5uJDAgXjcfrYihsrHpE,GBKTV0402487,0.993,0.286,85000,0.00867,0.877,7,0.11,-39.107,0,0.0357,88.36,4,0.292
12954,61080,False,Il giovanotto matto,41,spotify:track:5W7Q01jmgdRrZSTxlsavJ1,spotify:track:5W7Q01jmgdRrZSTxlsavJ1,IT0660700007,0.445,0.627,61080,0.529,0.857,0,0.111,-10.966,0,0.0496,105.702,4,0.737
12955,80806,False,Matrimonio combinato,40,spotify:track:5wXbXuheDkM3M8ZJLVXYcb,spotify:track:5wXbXuheDkM3M8ZJLVXYcb,ITC047200048,0.776,0.359,80806,0.0894,0.866,7,0.107,-23.338,1,0.0342,107.979,4,0.191
12956,79000,False,Water and Waves,42,spotify:track:3TZMLsHWWUkMY51wSaNkaH,spotify:track:3TZMLsHWWUkMY51wSaNkaH,GBKTV0402461,0.972,0.322,79000,0.258,0.942,2,0.114,-20.427,0,0.0324,73.756,4,0.194
12957,72362,False,Echo Sax No.6,43,spotify:track:5xb1vPlOor3YRRQUCVIZOO,spotify:track:5xb1vPlOor3YRRQUCVIZOO,QZTB92353084,0.991,0.526,72363,0.272,0.52,7,0.199,-16.134,1,0.0615,101.506,4,0.618
12958,86625,False,Bikini Girls,37,spotify:track:5osymbpmfLDzdS1Ij9b8oF,spotify:track:5osymbpmfLDzdS1Ij9b8oF,GBKTV0402446,0.964,0.581,86625,0.0958,0.864,5,0.111,-24.753,0,0.0656,89.638,4,0.647
12959,105587,False,The Mercy of the Wind,63,spotify:track:59EPbYaZgU4qrQy1OwwhKt,spotify:track:59EPbYaZgU4qrQy1OwwhKt,SE5Q51815510,0.985,0.467,105588,0.0539,0.52,0,0.0947,-21.715,1,0.042,66.445,5,0.272
12960,104559,False,Samoa,49,spotify:track:5bECtLHt4A5a7kEYK6gh0b,spotify:track:5bECtLHt4A5a7kEYK6gh0b,FR59R1891829,0.987,0.137,104559,0.303,0.924,7,0.285,-13.109,1,0.0391,78.208,4,0.161
12961,198500,False,joycelyn's dance,60,spotify:track:6OI1stBQI4YHH2ceWVIrk4,spotify:track:6OI1stBQI4YHH2ceWVIrk4,GX3Q92417807,0.721,0.753,198500,0.503,0.901,2,0.124,-13.571,0,0.0488,113.995,4,0.381
12962,181028,False,Guck mich bitte nicht so an,36,spotify:track:3GaKLLdzfHud5Jk1J05QCW,spotify:track:3GaKLLdzfHud5Jk1J05QCW,QZHNC2428107,0.0529,0.683,181029,0.947,0.000127,4,0.107,-4.127,0,0.188,174.987,4,0.755
12963,59661,False,London Bun It Up - Mixed,16,spotify:track:7osRy69dYx2QKjXF149pmq,spotify:track:7osRy69dYx2QKjXF149pmq,GBFG92100233,0.0257,0.783,59661,0.862,0.785,1,0.249,-7.91,1,0.111,88.533,4,0.478
12964,168613,True,meinen die uns,60,spotify:track:3AB4Fi1stxmdaO3XWlMLbp,spotify:track:3AB4Fi1stxmdaO3XWlMLbp,DE1FB2400092,0.395,0.653,168613,0.715,0.0,7,0.38,-6.95,0,0.0428,143.0,4,0.581
12965,108845,True,BEZAHLEN,44,spotify:track:5pPvE07X64GhFonEHFPgaU,spotify:track:5pPvE07X64GhFonEHFPgaU,DEQ322400105,0.0821,0.776,108846,0.906,0.0,1,0.286,-5.864,1,0.334,166.037,4,0.561
12966,128623,True,FUSSBALLMÄNNER,40,spotify:track:4J7SneVQn1o3hvCNt8Wfbx,spotify:track:4J7SneVQn1o3hvCNt8Wfbx,DEQ322400098,0.00375,0.779,128624,0.896,0.013,6,0.0259,-7.35,0,0.148,158.105,4,0.71
12967,126003,True,KETA UND KRAWALL,39,spotify:track:31jZpkHJ57jK1L1pngUvuc,spotify:track:31jZpkHJ57jK1L1pngUvuc,DEQ322300475,0.0445,0.777,126003,0.936,0.0144,10,0.105,-5.392,0,0.237,157.064,4,0.701
12968,123865,True,SWEET BABY JESUS,40,spotify:track:6lz00XY25dd3VTK78QmcK6,spotify:track:6lz00XY25dd3VTK78QmcK6,DEQ322300588,0.00464,0.699,123865,0.933,0.00274,11,0.179,-5.123,0,0.112,157.09,3,0.592
12969,123292,True,BIKINI GRELL,40,spotify:track:5SqkucXvqPSzH0nObNAcqT,spotify:track:5SqkucXvqPSzH0nObNAcqT,DEQ322400060,0.0137,0.746,123292,0.965,0.000232,1,0.281,-6.732,1,0.115,159.923,4,0.711
12970,135611,False,monogame liebe,36,spotify:track:4ZVhSSeY27owXp3cpZCm7r,spotify:track:4ZVhSSeY27owXp3cpZCm7r,DEA622401188,0.0701,0.726,135612,0.747,4.14e-05,7,0.4,-4.285,1,0.0405,146.053,4,0.961
12971,233337,True,Never Be Like You,69,spotify:track:476j7IDRIDRvv1Xu71EVc8,spotify:track:476j7IDRIDRvv1Xu71EVc8,AUFF01500784,0.439,0.562,233337,0.552,0.0,0,0.163,-5.439,1,0.0554,119.729,4,0.257
12972,241666,False,Teenage Dirtbag,76,spotify:track:25FTMokYEbEWHEdss5JLZS,spotify:track:25FTMokYEbEWHEdss5JLZS,USSM10008431,0.346,0.625,241667,0.85,0.000233,4,0.174,-3.904,1,0.0495,94.661,4,0.633
12973,243773,False,Cupid's Chokehold / Breakfast in America,76,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,US56V0407211,0.237,0.72,243773,0.744,0.0,1,0.255,-6.938,0,0.12,78.953,4,0.619
12974,289973,False,Get Free,56,spotify:track:4p4hyqRFdoiw4EMbEsqBdA,spotify:track:4p4hyqRFdoiw4EMbEsqBdA,US38W1229203,0.0852,0.525,289973,0.65,0.133,11,0.133,-6.961,0,0.0683,175.913,4,0.787
12975,178560,True,Treasure,78,spotify:track:55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,USAT21206909,0.0412,0.874,178560,0.692,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937
12976,232586,False,lila/grün,20,spotify:track:6NQMBma07vSksqK8nsa26V,spotify:track:6NQMBma07vSksqK8nsa26V,DEQ322400029,0.0341,0.629,232587,0.643,0.0,0,0.377,-5.787,1,0.0373,125.928,4,0.192
12977,215579,False,alles egal,32,spotify:track:6xzx3smCNpW592TlEPxdBn,spotify:track:6xzx3smCNpW592TlEPxdBn,DEQ322400030,0.138,0.681,215580,0.759,0.00403,5,0.0876,-5.814,0,0.0323,120.046,4,0.308
12978,211779,False,nie da,22,spotify:track:45a3aWMgAcSYiY4Srwze6d,spotify:track:45a3aWMgAcSYiY4Srwze6d,DEQ322400031,0.043,0.651,211779,0.751,0.0161,0,0.154,-5.879,0,0.0376,126.04,4,0.526
12979,215200,False,Glasfaser Synapsen,28,spotify:track:4x60Mywla4mNyFf2Gn7P6k,spotify:track:4x60Mywla4mNyFf2Gn7P6k,DEZC62331071,0.0135,0.658,215200,0.907,0.161,0,0.0697,-5.105,0,0.0421,149.902,4,0.674
12980,208000,False,Panzerglas,2,spotify:track:4UCKZ477w6u348Y1yEmPlf,spotify:track:13G5ZFX0DMbIgz8FxZ3fOp,DEZC62348942,0.00186,0.506,208000,0.674,0.505,8,0.241,-7.786,1,0.0359,169.966,4,0.498
12981,266306,False,Suavemente,64,spotify:track:1YwPNemawMgGe6sF4U0FTE,spotify:track:1YwPNemawMgGe6sF4U0FTE,USSD19700576,0.238,0.809,266307,0.883,0.00234,8,0.0625,-2.965,1,0.0689,124.096,4,0.918
12982,80218,False,Part II,53,spotify:track:7o74qoJGmYG5ZnUsZplgp0,spotify:track:7o74qoJGmYG5ZnUsZplgp0,FR59R1926171,0.0436,0.774,80219,0.26,0.816,4,0.143,-18.52,0,0.0459,131.813,4,0.649
12983,80156,False,"Motivo di Giorgia, pt. 2",43,spotify:track:3pBsyMw1YlryqIQfYsypIN,spotify:track:3pBsyMw1YlryqIQfYsypIN,ITC047200052,0.863,0.461,80156,0.178,0.735,3,0.201,-18.956,1,0.0312,110.727,4,0.549
12984,62293,False,Think of a Carpet (Masland Carpets) - Instrumental,46,spotify:track:6c4i9YQVhMdav1NPDHIaz5,spotify:track:6c4i9YQVhMdav1NPDHIaz5,USCWY1900380,0.986,0.244,62293,0.362,0.933,8,0.192,-12.518,1,0.0331,83.309,5,0.281
12985,154714,False,Gungala nido,52,spotify:track:1UMF4tcuC8J1XpJ1qp9Ws3,spotify:track:1UMF4tcuC8J1XpJ1qp9Ws3,ITC046801739,0.763,0.54,154715,0.518,0.00577,8,0.0973,-9.475,1,0.0313,90.256,4,0.735
12986,67413,False,Muleta mia,46,spotify:track:0EbV4e5efOZ6FLRBhrSm2s,spotify:track:0EbV4e5efOZ6FLRBhrSm2s,IT0660700003,0.73,0.627,67413,0.269,0.871,7,0.108,-14.43,1,0.0475,114.611,4,0.32
12987,132720,False,Flor Do Brazil,50,spotify:track:2vdl3oKUNj1R1Z46UVKrBa,spotify:track:2vdl3oKUNj1R1Z46UVKrBa,FRZ538000121,0.132,0.708,132720,0.315,0.788,10,0.0999,-18.228,0,0.0901,90.475,3,0.645
12988,84636,False,The Great Alligator Theme,34,spotify:track:1TdSl9tacwlBrWL0lEMiTv,spotify:track:1TdSl9tacwlBrWL0lEMiTv,IT7151060201,0.134,0.492,84637,0.548,0.765,8,0.125,-7.939,1,0.0352,139.515,4,0.403
12989,48444,False,Montpellier - From Deux hommes dans la ville,29,spotify:track:5kb5raSSCCdnRoaoUJE18R,spotify:track:5kb5raSSCCdnRoaoUJE18R,FRP2A7300060,0.868,0.163,48445,0.226,0.915,4,0.297,-13.426,0,0.0361,51.227,4,0.0794
12990,61080,False,Non dimenticar le mie parole,43,spotify:track:0bSR8pw0m9EP4SC4welS5W,spotify:track:0bSR8pw0m9EP4SC4welS5W,IT0660700019,0.728,0.66,61080,0.341,0.955,0,0.127,-13.777,0,0.0647,125.341,4,0.345
12991,97496,False,Just When You Need Yourself Most,55,spotify:track:4WhLJcY9gBi27AOXYpWWkN,spotify:track:4WhLJcY9gBi27AOXYpWWkN,TCAFJ2180878,0.992,0.261,97496,0.00499,0.837,4,0.0745,-31.123,0,0.0471,81.785,4,0.318
